cid,isosmiles,canonicalsmiles
67077955,CNC(=O)C1=CC=C(C=C1)C2=CC(=C(S2)C(=O)N[C@H]3CCCNC3)NC(=O)N,CNC(=O)C1=CC=C(C=C1)C2=CC(=C(S2)C(=O)NC3CCCNC3)NC(=O)N
59555992,CCN1C(=O)C2=CN=C(N=C2N1C3=CC=CC(=N3)C(C)(C)O)NC4=CC(=C(C=C4)N5CCN(CC5)C)C,CCN1C(=O)C2=CN=C(N=C2N1C3=CC=CC(=N3)C(C)(C)O)NC4=CC(=C(C=C4)N5CCN(CC5)C)C
87295543,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)N(N(C4=O)CC#C)C5=CC=CC(=N5)C(C)(C)O,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)N(N(C4=O)CC#C)C5=CC=CC(=N5)C(C)(C)O
59555851,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5=O)C)O,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5=O)C)O
155132089,CC1(CC/C=C\CN2C(=O)C3=CN=C(N=C3N2C4=CC=CC1=N4)NC5=CC=C(C=C5)N6CC[N+](CC6)(C)O)O,CC1(CCC=CCN2C(=O)C3=CN=C(N=C3N2C4=CC=CC1=N4)NC5=CC=C(C=C5)N6CC[N+](CC6)(C)O)O
153555418,CC(C)(C)OC(=O)NCCCN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)N(N(C4=O)CC=C)C5=CC=CC(=N5)C(C)(C)O,CC(C)(C)OC(=O)NCCCN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)N(N(C4=O)CC=C)C5=CC=CC(=N5)C(C)(C)O
155132201,C[C@]1(CC/C=C\CN2C(=O)C3=CN=C(N=C3N2C4=CC=CC1=N4)NC5=CC=C(C=C5)N6CCN(CC6)C)O,CC1(CCC=CCN2C(=O)C3=CN=C(N=C3N2C4=CC=CC1=N4)NC5=CC=C(C=C5)N6CCN(CC6)C)O
67171746,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C(=O)N(C)C)O,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C(=O)N(C)C)O
25064895,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O.C(=C/C(=O)O)\C(=O)O,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O.C(=CC(=O)O)C(=O)O
167439317,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN6CCCC6C5)O,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN6CCCC6C5)O
156768394,CCCCN1C(=O)C2=CN=C(N=C2N1C3=CC=CC(=N3)C(C)(C)O)NC4=CC=C(C=C4)N5CCN(CC5)C,CCCCN1C(=O)C2=CN=C(N=C2N1C3=CC=CC(=N3)C(C)(C)O)NC4=CC=C(C=C4)N5CCN(CC5)C
165411969,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNC(C4)C=O)C5CCCC5)C(=O)C,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNC(C4)C=O)C5CCCC5)C(=O)C
118699854,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCC(CC4)N5CCC5)C6CCCC6)C(=O)C,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCC(CC4)N5CCC5)C6CCCC6)C(=O)C
11374812,CC(=O)C1=CC2=CN=C(N=C2N(C1=O)C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5.Cl,CC(=O)C1=CC2=CN=C(N=C2N(C1=O)C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5.Cl
145063341,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)[C@H]5CCC(C5)(F)F)C(=O)C,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCC(C5)(F)F)C(=O)C
86298003,[2H]C1(CNCC(N1C2=CN=C(C=C2)NC3=NC=C4C(=C(C(=O)N(C4=N3)C5C(C(C(C5([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])C(=O)C)C([2H])([2H])[2H])([2H])[2H])[2H],CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
145023366,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCN(CC4)C(=O)O)C5CCCC5)C(=O)C,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCN(CC4)C(=O)O)C5CCCC5)C(=O)C
5330267,CC1=CC2=CN=C(N=C2N(C1=O)C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,CC1=CC2=CN=C(N=C2N(C1=O)C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5
118699829,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCC(CC4)N5CCN(CC5)C(=O)C)C6CCCC6)C(=O)C,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCC(CC4)N5CCN(CC5)C(=O)C)C6CCCC6)C(=O)C
165775513,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C(C)C)C(=O)C,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C(C)C)C(=O)C
167060481,CCNCC(=O)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C(=C(C(=O)N(C4=N3)C5CCCC5)C(=O)C)C,CCNCC(=O)N1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C(=C(C(=O)N(C4=N3)C5CCCC5)C(=O)C)C
87072389,C1=CC=C(C=C1)N(C(=O)CCCCCCC(=O)N)O,C1=CC=C(C=C1)N(C(=O)CCCCCCC(=O)N)O
91172933,CC(CCCCCCC(=O)NC1=CC=CC=C1)N=O,CC(CCCCCCC(=O)NC1=CC=CC=C1)N=O
85697284,C1=C(C=C(C(=C1F)NC(=O)CCCCCCC(=O)NO)F)F,C1=C(C=C(C(=C1F)NC(=O)CCCCCCC(=O)NO)F)F
163385149,CNC1=CC=CC=C1.C=C=CCCCCCCC(=O)NO,CNC1=CC=CC=C1.C=C=CCCCCCCC(=O)NO
44359673,CC(=O)N(CCCCCCCC(=O)NC1=CC=CC=C1)O,CC(=O)N(CCCCCCCC(=O)NC1=CC=CC=C1)O
44431491,CC(CCCCCC(=O)NC1=CC=CC=C1)C(=O)NO,CC(CCCCCC(=O)NC1=CC=CC=C1)C(=O)NO
24861501,C1=CC(=CC(=C1)I)NC(=O)CCCCCCC(=O)NO,C1=CC(=CC(=C1)I)NC(=O)CCCCCCC(=O)NO
252600,C1=CC=C(C=C1)NC(=O)CCCCCCCC(=O)NC2=CC=CC=C2,C1=CC=C(C=C1)NC(=O)CCCCCCCC(=O)NC2=CC=CC=C2
102191201,CCCCCCCC(=O)NC1=CC=C(C=C1)[N+](=O)O,CCCCCCCC(=O)NC1=CC=C(C=C1)[N+](=O)O
54077290,B(C1=CC=C(C=C1)NC(=O)CCCCCCCC)(O)O,B(C1=CC=C(C=C1)NC(=O)CCCCCCCC)(O)O
67397836,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3.OP(=O)(O)O,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3.OP(=O)(O)O
44560369,C1=CC=C(C(=C1)NC(=O)CN)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,C1=CC=C(C(=C1)NC(=O)CN)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
22668077,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CN(CCCC3=CN=CC=C3)C(=O)OCC4=CN=CC=C4,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CN(CCCC3=CN=CC=C3)C(=O)OCC4=CN=CC=C4
22668198,CC(C)(C)OC(=O)NC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,CC(C)(C)OC(=O)NC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
149332484,C1C=CC=C(C1N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,C1C=CC=C(C1N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
141223157,C1=CC=C(C(=C1)N)N(C(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3)OC(=O)C(F)(F)F,C1=CC=C(C(=C1)N)N(C(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3)OC(=O)C(F)(F)F
42646485,CC[C@@H](C1=CN=CC=C1)OC(=O)N[C@@H](C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,CCC(C1=CN=CC=C1)OC(=O)NC(C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N
22668056,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CC=NC=C3,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CC=NC=C3
22598028,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3.C(=C/C(=O)O)\C(=O)O,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3.C(=CC(=O)O)C(=O)O
22598036,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3.C(=O)(C(F)(F)F)O,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3.C(=O)(C(F)(F)F)O
49867179,CC1=C(SC2=C1C(=N[C@H](C3=NNC(=[N+]32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,CC1=C(SC2=C1C(=NC(C3=NNC(=[N+]32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C
68199839,CC1=C(SC2=C1C(=N[C@@](C3=NN=C(N23)C)(C)CC(=O)OC(=C)C)C4=CC=C(C=C4)Cl)C,CC1=C(SC2=C1C(=NC(C3=NN=C(N23)C)(C)CC(=O)OC(=C)C)C4=CC=C(C=C4)Cl)C
123720591,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=C(C=C(C=C4)Cl)CSC)C,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=C(C=C(C=C4)Cl)CSC)C
72539254,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC)C4=CC=C(C=C4)Cl)C
132154355,CCCCOC(=O)CC1C2=NN=C(N2C3=C(C(=C(S3)C)C)C(=N1)C4=CC=C(C=C4)Cl)C,CCCCOC(=O)CC1C2=NN=C(N2C3=C(C(=C(S3)C)C)C(=N1)C4=CC=C(C=C4)Cl)C
142387868,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)O)C4=CC=C(C=C4)[ClH+])C,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)O)C4=CC=C(C=C4)[ClH+])C
147562466,CC1=C(SC2=C1C(N([C@@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C)C4=CC=C(C=C4)Cl)C,CC1=C(SC2=C1C(N(C(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C)C4=CC=C(C=C4)Cl)C
49871818,CC1=C(SC2=C1C(=N[C@@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C
144280283,CC.CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,CC.CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C
144853460,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=C(C=C(C=C4)Cl)CC(C)C)C,CC1=C(SC2=C1C(=NC(C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=C(C=C(C=C4)Cl)CC(C)C)C
68873815,C1CC1CN2C3=CC(=NC=C3N=C2C4=NON=C4N)OC5=CC=CC(=C5)NC(=O)C6=CC=C(C=C6)OCCN7CCOCC7,C1CC1CN2C3=CC(=NC=C3N=C2C4=NON=C4N)OC5=CC=CC(=C5)NC(=O)C6=CC=C(C=C6)OCCN7CCOCC7
44529206,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCCCC6,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCCCC6
11248427,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OC,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OC
44529204,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCCC6,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCCC6
70701949,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)NC(=O)C4=CC=C(C=C4)OCCN5CCOCC5,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)NC(=O)C4=CC=C(C=C4)OCCN5CCOCC5
68873719,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCCN6CCNCC6,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCCN6CCNCC6
57398146,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6.Cl,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6.Cl
157476557,CCN1C2=CC(=NC=C2N=C1C3=NCN=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,CCN1C2=CC(=NC=C2N=C1C3=NCN=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6
16095342,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6
91060203,CCN1C2=C(C(=NC=C2)OC3=CC=CC(=C3)NC(=O)C4=CC=C(C=C4)OC)N=C1C5=NON=C5N,CCN1C2=C(C(=NC=C2)OC3=CC=CC(=C3)NC(=O)C4=CC=C(C=C4)OC)N=C1C5=NON=C5N
161848316,N.[NH2-].[NH2-].Cl[Pt+2]Cl.[Pt],N.[NH2-].[NH2-].Cl[Pt+2]Cl.[Pt]
23644016,N.N.Cl[Pt+2]Cl,N.N.Cl[Pt+2]Cl
25199912,[NH2-].[NH2-].Cl[Pt]Cl,[NH2-].[NH2-].Cl[Pt]Cl
145069536,N.N.Cl.Cl[Pt]Cl,N.N.Cl.Cl[Pt]Cl
119232,[NH2-].[NH2-].[NH2-].[Cl-].[Cl-].[Pt+2],[NH2-].[NH2-].[NH2-].[Cl-].[Cl-].[Pt+2]
20723758,N.[NH2-].Cl[Pt+2]Cl,N.[NH2-].Cl[Pt+2]Cl
138397889,N.N.Cl.[Cl-].[Cl-].[Pt+2],N.N.Cl.[Cl-].[Cl-].[Pt+2]
25199642,[NH2-].[NH2-].[NH2-].[Cl-].[Cl-].[Pt+2],[NH2-].[NH2-].[NH2-].[Cl-].[Cl-].[Pt+2]
71446696,[NH2-].[NH2-].[NH2-].Cl[Pt]Cl,[NH2-].[NH2-].[NH2-].Cl[Pt]Cl
2767,[NH2-].[NH2-].Cl[Pt+2]Cl,[NH2-].[NH2-].Cl[Pt+2]Cl
88564131,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N=C=O,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N=C=O
44128809,C1=NC(=C2N1C(=O)N(N=N2)CF)C(=O)N,C1=NC(=C2N1C(=O)N(N=N2)CF)C(=O)N
13121484,CCCN1C(=O)N2C=NC(=C2N=N1)C(=O)N,CCCN1C(=O)N2C=NC(=C2N=N1)C(=O)N
11063275,[11CH3]N1C(=O)N2C=NC(=C2N=N1)C(=O)N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
10012882,C[15N]1C(=O)N2C=NC(=C2N=N1)C(=O)N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
69172078,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N.O,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N.O
10241744,CN1C(=O)N2C=NC(=C2N=[15N]1)C(=O)N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
136117401,C1=NC2=C(N1C(=O)N)N=NNC2=O,C1=NC2=C(N1C(=O)N)N=NNC2=O
157057230,C.C.CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C.C.CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
11658676,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N.Cl,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N.Cl
118984961,C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.O.O.[Pt+2],C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.O.O.[Pt+2]
6394767,C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt+2],C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt+2]
59971331,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.O.O.[Pt+2],C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.O.O.[Pt+2]
58648758,C1CCC([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
158814022,C.C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],C.C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt]
58850450,C1CC[C@@H]([C@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]
163285607,C1CC[C@@H]([C@H](C1)N)N.C(=O)(C(=O)O)O.[Pt+2],C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt+2]
140501088,C1CCC([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt]
129633927,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt]
58613196,C1CCC([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt+2],C1CCC(C(C1)N)N.C(=O)(C(=O)O)O.[Pt+2]
133688244,C1=C[15N]([13C](=O)[15N]=C1N)[C@H]2C([C@@H]([C@@H](O2)CO)O)(F)F.Cl,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl
25134282,C1=CN(C(=O)N=C1N)C2[C@H]([C@@H]([C@H](O2)CO)O)F,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)F
14583683,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F.Cl,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)F.Cl
3461,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
117072635,C1=CN(C(=O)N=C1N)[C@@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl
46705349,C1=CN(C(=O)N=C1N)[C@H]2C(C([C@H](O2)CO)O)(F)F.Cl,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl
146018855,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)F.[Cl-],C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)F.[Cl-]
144852758,CO.C1C(OC(C1(F)F)N2C=CC(=NC2=O)N)CO,CO.C1C(OC(C1(F)F)N2C=CC(=NC2=O)N)CO
25241178,C1=CN(C(=O)N=C1N)[C@H]2[C@H](C([C@H](O2)CO)O)[18F],C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)F
68594446,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.O.O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.O.O
166811024,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C5=C(C=CC(=C5)OC(=O)N6CCC(CC6)N7CCCCC7)N=C4C3=C2)CC=C)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=C(C=CC(=C5)OC(=O)N6CCC(CC6)N7CCCCC7)N=C4C3=C2)CC=C)O
10008257,CCC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)OC(=O)N6CCC(CC6)N7CCCCC7)O,CCCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)OC(=O)N6CCC(CC6)N7CCCCC7)O
157638875,C.CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)OC)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,C.CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)OC)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
157726817,C.CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,C.CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
165146066,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCI(C7)CC(C)C,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCI(C7)CC(C)C
89647901,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCN(CC6)C(=O)CCCCCCCCCCC(=O)OC(C)(C)C,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCN(CC6)C(=O)CCCCCCCCCCC(=O)OC(C)(C)C
117877640,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5C/C=N/OC)OC(=O)N6CCC(CC6)N7CCCCC7)N=C4C3=C2)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CC=NOC)OC(=O)N6CCC(CC6)N7CCCCC7)N=C4C3=C2)O
71611603,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCN(CC6)C(=O)CCCCCCCCCCC(=O)O,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCN(CC6)C(=O)CCCCCCCCCCC(=O)O
143021009,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)OC(=O)C)C2=NC5=C1C=C(C=C5)OCN6CCC(CC6)N7CCCCC7,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)OC(=O)C)C2=NC5=C1C=C(C=C5)OCN6CCC(CC6)N7CCCCC7
166011544,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCN(CC6)C(=O)C(F)(F)F,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCN(CC6)C(=O)C(F)(F)F
6610322,CC[C@@]1(C2=C(COC1=O)C(=O)N3C(=C2)CC4=NC5=CC=CC=C5C=C43)O,CCC1(C2=C(COC1=O)C(=O)N3C(=C2)CC4=NC5=CC=CC=C5C=C43)O
140396336,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)/C=C/O)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)C=CO)O
355734,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=C(C=CC5=C4)C(F)(F)F)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=C(C=CC5=C4)C(F)(F)F)O
66572178,CC[C@]1([C@H](C(=O)OCC2=C1C=C3C4=NC5=CC=CC=C5C=C4CN3C2=O)O)O,CCC1(C(C(=O)OCC2=C1C=C3C4=NC5=CC=CC=C5C=C4CN3C2=O)O)O
57044843,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)C=CC(=O)N)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)C=CC(=O)N)O
140402962,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2CO)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2CO)O
68198971,C[C@](C1=C(C(=O)N2CC3=CC4=CC=CC=C4N=C3C2=C1)CO)(C(=O)O)O,CC(C1=C(C(=O)N2CC3=CC4=CC=CC=C4N=C3C2=C1)CO)(C(=O)O)O
