ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
PD173074,Lapatinib,SIDM00629,False
Paclitaxel,Dasatinib,SIDM00943,False
Palbociclib,Alisertib,SIDM01186,False
Linsitinib,MK-2206,SIDM00870,False
Linsitinib,Sapitinib,SIDM00954,False
PD173074,Axitinib,SIDM00938,False
Pictilisib,Crizotinib,SIDM00630,False
Trametinib,PD173074,SIDM00870,False
Dactolisib,OSI-027,SIDM00455,False
Taselisib,Axitinib,SIDM00148,False
Palbociclib,SCH772984,SIDM00899,False
Navitoclax,Galunisertib,SIDM00943,False
Palbociclib,Doramapimod,SIDM00877,False
Crizotinib,Navitoclax,SIDM01188,False
Navitoclax,Palbociclib,SIDM00834,False
Linsitinib,Uprosertib,SIDM00892,False
OSI-027,GSK269962A,SIDM00332,False
Pictilisib,Alpelisib,SIDM00562,False
Vorinostat,SCH772984,SIDM00272,False
Navitoclax,Vorinostat,SIDM01001,False
Vinorelbine,Navitoclax,SIDM00826,False
Vorinostat,GSK269962A,SIDM00673,False
Afatinib,SB505124,SIDM00359,False
Pictilisib,Lapatinib,SIDM00562,False
Paclitaxel,MK-2206,SIDM00664,False
Crizotinib,Palbociclib,SIDM01137,False
Erlotinib,Galunisertib,SIDM01137,False
MK-2206,NU7441,SIDM00884,False
Pictilisib,Ribociclib,SIDM00879,False
MK-2206,Linsitinib,SIDM00531,False
Sapitinib,Axitinib,SIDM00971,False
Pictilisib,Crizotinib,SIDM00272,False
Dactolisib,Crizotinib,SIDM00053,False
Navitoclax,Palbociclib,SIDM00779,False
Palbociclib,Galunisertib,SIDM00664,False
Ruxolitinib,Navitoclax,SIDM00533,False
Lapatinib,Linsitinib,SIDM00053,False
Sapitinib,Uprosertib,SIDM00097,False
Crizotinib,Trametinib,SIDM00884,False
Vorinostat,KU-55933,SIDM01186,False
Trametinib,Paclitaxel,SIDM00670,False
Erlotinib,Navitoclax,SIDM00042,False
Taselisib,MK-2206,SIDM00898,False
Pictilisib,NU7441,SIDM00875,False
Lapatinib,Ribociclib,SIDM00882,False
Vorinostat,Linsitinib,SIDM00241,False
SB216763,MK-2206,SIDM00681,False
Trametinib,Ruxolitinib,SIDM00531,False
PD173074,Uprosertib,SIDM00633,False
Linsitinib,NU7441,SIDM00866,False
Palbociclib,Crizotinib,SIDM01186,False
Palbociclib,Crizotinib,SIDM00892,False
Palbociclib,Linsitinib,SIDM00453,False
Taselisib,Linsitinib,SIDM01136,False
Axitinib,Trametinib,SIDM00241,False
Crizotinib,NU7441,SIDM00878,False
Dactolisib,Taselisib,SIDM00371,False
Lapatinib,Tozasertib,SIDM00097,False
Crizotinib,Uprosertib,SIDM00879,False
Vorinostat,Crizotinib,SIDM00892,False
MK-2206,Dasatinib,SIDM00583,False
Sapitinib,Venetoclax,SIDM00963,False
Navitoclax,OSI-027,SIDM00885,False
Dactolisib,Paclitaxel,SIDM00934,False
Navitoclax,Ribociclib,SIDM00940,False
SCH772984,Dasatinib,SIDM00899,False
Linsitinib,OSI-027,SIDM00877,False
Galunisertib,Taselisib,SIDM01188,False
Navitoclax,SB216763,SIDM00835,False
Dactolisib,Sorafenib,SIDM00301,False
Axitinib,PD173074,SIDM00675,False
OSI-027,ZM447439,SIDM00875,False
OSI-027,Trametinib,SIDM00122,False
Linsitinib,Lapatinib,SIDM00933,False
OSI-027,Linsitinib,SIDM00877,False
SCH772984,Crizotinib,SIDM00583,False
Palbociclib,Navitoclax,SIDM00122,False
SCH772984,Sapitinib,SIDM01197,False
Palbociclib,Navitoclax,SIDM00505,False
PD173074,Axitinib,SIDM00872,False
Taselisib,Afatinib,SIDM00866,False
Dasatinib,Lapatinib,SIDM01135,False
Palbociclib,Lapatinib,SIDM00301,False
Linsitinib,Palbociclib,SIDM00487,False
Sorafenib,Galunisertib,SIDM01139,False
Vinorelbine,BMS-754807,SIDM00776,False
Vorinostat,Navitoclax,SIDM00628,False
Sapitinib,Venetoclax,SIDM00633,False
Linsitinib,Sapitinib,SIDM00783,False
Trametinib,Alpelisib,SIDM00272,False
OSI-027,Palbociclib,SIDM00963,False
Taselisib,AZD6482,SIDM00562,False
Crizotinib,Vorinostat,SIDM00875,False
Axitinib,Venetoclax,SIDM00097,False
Taselisib,Afatinib,SIDM00872,False
Navitoclax,Palbociclib,SIDM00241,False
Palbociclib,PF-4708671,SIDM00875,False
Vinorelbine,Sapitinib,SIDM00781,False
Linsitinib,Venetoclax,SIDM00135,False
Linsitinib,SCH772984,SIDM00301,False
Trametinib,Sorafenib,SIDM01136,False
Crizotinib,AZD6482,SIDM00146,False
PD173074,PF-4708671,SIDM00872,False
Taselisib,Alpelisib,SIDM00772,False
Crizotinib,Navitoclax,SIDM00118,False
Afatinib,SB216763,SIDM01096,False
Linsitinib,Sorafenib,SIDM00943,False
PD173074,Pictilisib,SIDM00875,False
Sapitinib,NU7441,SIDM00882,False
Lapatinib,Nilotinib,SIDM00148,False
Navitoclax,Dactolisib,SIDM01137,False
Lapatinib,NU7441,SIDM00882,False
Axitinib,GSK269962A,SIDM00892,False
Taselisib,Alisertib,SIDM00920,False
Sapitinib,Crizotinib,SIDM00488,False
Crizotinib,Tozasertib,SIDM00241,False
Crizotinib,Palbociclib,SIDM00675,False
Trametinib,SB505124,SIDM00833,False
BMS-754807,SB216763,SIDM00214,False
Vorinostat,OSI-027,SIDM00874,False
PD173074,Axitinib,SIDM01002,False
Axitinib,Alisertib,SIDM00875,False
Linsitinib,Palbociclib,SIDM00920,False
Sapitinib,Uprosertib,SIDM00954,False
Erlotinib,Lapatinib,SIDM01137,False
Pictilisib,Crizotinib,SIDM00872,False
Linsitinib,Palbociclib,SIDM00359,False
SB216763,Crizotinib,SIDM01233,False
Trametinib,SCH772984,SIDM00842,False
Vorinostat,SB216763,SIDM00933,False
Erlotinib,Crizotinib,SIDM00582,False
Linsitinib,PD173074,SIDM00938,False
Pictilisib,Palbociclib,SIDM00629,False
Palbociclib,Erlotinib,SIDM00455,False
Axitinib,Paclitaxel,SIDM00874,False
Pictilisib,Navitoclax,SIDM00629,False
Pictilisib,Navitoclax,SIDM00872,False
Dactolisib,Paclitaxel,SIDM00453,False
Navitoclax,SCH772984,SIDM00214,False
Pictilisib,ZM447439,SIDM01056,False
Palbociclib,Venetoclax,SIDM00673,False
Crizotinib,Uprosertib,SIDM00272,False
Palbociclib,SCH772984,SIDM00582,False
Crizotinib,Sorafenib,SIDM00529,False
Navitoclax,Taselisib,SIDM00541,False
OSI-027,PF-4708671,SIDM01186,False
Trametinib,SB216763,SIDM00118,False
Palbociclib,Alisertib,SIDM00866,False
Ruxolitinib,Sorafenib,SIDM01165,False
Galunisertib,OSI-027,SIDM00455,False
Trametinib,Nilotinib,SIDM01186,False
Afatinib,Navitoclax,SIDM01090,False
MK-2206,Trametinib,SIDM00241,False
Linsitinib,Lapatinib,SIDM00122,False
Vorinostat,Paclitaxel,SIDM00898,False
Galunisertib,Trametinib,SIDM00505,False
Vorinostat,Alisertib,SIDM01037,False
MK-2206,Tozasertib,SIDM00630,False
Pictilisib,Afatinib,SIDM00940,False
Sapitinib,Taselisib,SIDM00217,False
Palbociclib,KU-55933,SIDM00971,False
MK-2206,Paclitaxel,SIDM00971,False
Axitinib,Doramapimod,SIDM01001,False
SB216763,Linsitinib,SIDM00193,False
Axitinib,Ribociclib,SIDM00938,False
Linsitinib,Afatinib,SIDM00049,False
Navitoclax,OSI-027,SIDM00664,False
Paclitaxel,Palbociclib,SIDM01165,False
MK-2206,Sapitinib,SIDM00150,False
Taselisib,Navitoclax,SIDM01042,False
Navitoclax,Crizotinib,SIDM01137,False
Vorinostat,Taselisib,SIDM00940,False
MK-2206,AZD6482,SIDM00628,False
Galunisertib,Ruxolitinib,SIDM00950,False
MK-2206,Ribociclib,SIDM01042,False
Linsitinib,Crizotinib,SIDM00940,False
Palbociclib,SB216763,SIDM00885,False
OSI-027,Ribociclib,SIDM01186,False
Taselisib,Palbociclib,SIDM00776,False
Crizotinib,Pictilisib,SIDM00332,False
Palbociclib,Navitoclax,SIDM00562,False
Trametinib,Taselisib,SIDM00455,False
MK-2206,Sapitinib,SIDM00812,False
Palbociclib,Taselisib,SIDM00842,False
MK-2206,Dasatinib,SIDM00664,False
Galunisertib,Palbociclib,SIDM01138,False
Galunisertib,Trametinib,SIDM00571,False
MK-2206,OSI-027,SIDM00877,False
Erlotinib,Linsitinib,SIDM00531,False
Pictilisib,Doramapimod,SIDM00673,False
Axitinib,Alpelisib,SIDM00146,False
Crizotinib,SCH772984,SIDM00301,False
Lapatinib,Paclitaxel,SIDM00943,False
Trametinib,Sorafenib,SIDM00882,False
OSI-027,Tozasertib,SIDM00122,False
OSI-027,Palbociclib,SIDM00135,False
BMS-754807,SCH772984,SIDM00826,False
Axitinib,Palbociclib,SIDM00940,False
Axitinib,Taselisib,SIDM00884,False
OSI-027,PF-4708671,SIDM00879,False
Sapitinib,Linsitinib,SIDM00954,False
Taselisib,PF-4708671,SIDM00938,False
Axitinib,ZM447439,SIDM00878,False
Lapatinib,Sapitinib,SIDM00875,False
Taselisib,Venetoclax,SIDM00938,False
Axitinib,NU7441,SIDM01002,False
Navitoclax,Galunisertib,SIDM00455,False
Pictilisib,Paclitaxel,SIDM01002,False
Taselisib,BMS-754807,SIDM00812,False
Galunisertib,Lapatinib,SIDM01188,False
Crizotinib,SCH772984,SIDM00878,False
Linsitinib,Vinorelbine,SIDM01197,False
Linsitinib,Ruxolitinib,SIDM00371,False
PD173074,NU7441,SIDM00881,False
Taselisib,Alpelisib,SIDM00882,False
Palbociclib,AZD6482,SIDM00920,False
Palbociclib,Trametinib,SIDM00789,False
Palbociclib,Lapatinib,SIDM00940,False
Taselisib,Lapatinib,SIDM00562,False
Palbociclib,Sorafenib,SIDM00879,False
Trametinib,Crizotinib,SIDM00241,False
Taselisib,Linsitinib,SIDM00505,False
SB216763,Palbociclib,SIDM00781,False
Trametinib,Pictilisib,SIDM00878,False
Taselisib,Alpelisib,SIDM01042,False
Crizotinib,Vinorelbine,SIDM00193,False
Vorinostat,OSI-027,SIDM00146,False
Afatinib,SB505124,SIDM00783,False
Palbociclib,OSI-027,SIDM00301,False
Trametinib,PF-4708671,SIDM00954,False
Taselisib,NU7441,SIDM00630,False
Taselisib,Palbociclib,SIDM00332,False
Sorafenib,Ruxolitinib,SIDM01139,False
Taselisib,OSI-027,SIDM00631,False
SCH772984,Vinorelbine,SIDM00193,False
Pictilisib,Sapitinib,SIDM01186,False
SCH772984,Lapatinib,SIDM00531,False
Crizotinib,MK-2206,SIDM00673,False
Navitoclax,Erlotinib,SIDM00533,False
Linsitinib,Paclitaxel,SIDM00877,False
OSI-027,Erlotinib,SIDM00533,False
MK-2206,SB216763,SIDM01186,False
PD173074,Pictilisib,SIDM01187,False
Taselisib,Alisertib,SIDM00529,False
Taselisib,Axitinib,SIDM00938,False
PD173074,NU7441,SIDM00673,False
Lapatinib,Taselisib,SIDM00899,False
Crizotinib,Axitinib,SIDM00893,False
Palbociclib,Crizotinib,SIDM00866,False
Crizotinib,Nilotinib,SIDM00928,False
Sapitinib,PF-4708671,SIDM00148,False
Lapatinib,Afatinib,SIDM00884,False
Vinorelbine,SCH772984,SIDM00118,False
Taselisib,Sapitinib,SIDM00971,False
Linsitinib,SB216763,SIDM00122,False
Taselisib,Vorinostat,SIDM00774,False
Lapatinib,Alpelisib,SIDM00562,False
PD173074,Ribociclib,SIDM00673,False
Lapatinib,OSI-027,SIDM00938,False
Crizotinib,Afatinib,SIDM00527,False
MK-2206,Crizotinib,SIDM00957,False
MK-2206,Erlotinib,SIDM01136,False
Navitoclax,AZD6482,SIDM00872,False
Sapitinib,PD173074,SIDM00875,False
Axitinib,Venetoclax,SIDM00673,False
Vinorelbine,Taselisib,SIDM00498,False
Dactolisib,OSI-027,SIDM01165,False
Crizotinib,Sorafenib,SIDM01138,False
Trametinib,PF-4708671,SIDM00673,False
Ruxolitinib,SCH772984,SIDM00132,False
Axitinib,NU7441,SIDM00881,False
Taselisib,Vorinostat,SIDM00938,False
Taselisib,SB216763,SIDM00837,False
Erlotinib,SCH772984,SIDM01165,False
Crizotinib,MK-2206,SIDM00505,False
Pictilisib,Uprosertib,SIDM00933,False
BMS-754807,Sapitinib,SIDM00282,False
Trametinib,Sapitinib,SIDM00881,False
Linsitinib,GSK269962A,SIDM01042,False
MK-2206,Pictilisib,SIDM00881,False
MK-2206,SCH772984,SIDM00882,False
BMS-754807,Sapitinib,SIDM00217,False
Taselisib,PD173074,SIDM01186,False
Palbociclib,PD173074,SIDM00241,False
PD173074,Crizotinib,SIDM00893,False
Trametinib,Crizotinib,SIDM00534,False
Dasatinib,Dactolisib,SIDM00455,False
Linsitinib,Sorafenib,SIDM01188,False
Lapatinib,Ribociclib,SIDM00528,False
Navitoclax,NU7441,SIDM00097,False
Vorinostat,Sorafenib,SIDM00097,False
PD173074,KU-55933,SIDM00528,False
Sapitinib,Navitoclax,SIDM01096,False
Sorafenib,Erlotinib,SIDM00132,False
Dasatinib,Dactolisib,SIDM00950,False
Afatinib,Taselisib,SIDM00214,False
Trametinib,Navitoclax,SIDM00562,False
PD173074,SB216763,SIDM00562,False
Axitinib,Nilotinib,SIDM00628,False
Trametinib,NU7441,SIDM00529,False
Vorinostat,Alpelisib,SIDM00630,False
Afatinib,Sapitinib,SIDM00136,False
MK-2206,PF-4708671,SIDM01042,False
Lapatinib,Palbociclib,SIDM00882,False
Trametinib,Navitoclax,SIDM00272,False
Paclitaxel,OSI-027,SIDM00943,False
PD173074,NU7441,SIDM01042,False
SB505124,Palbociclib,SIDM00835,False
Crizotinib,Nilotinib,SIDM00892,False
Galunisertib,Trametinib,SIDM00469,False
Navitoclax,Trametinib,SIDM00779,False
Linsitinib,MK-2206,SIDM00841,False
BMS-754807,Sapitinib,SIDM00498,False
Palbociclib,Navitoclax,SIDM00541,False
Taselisib,Sapitinib,SIDM00359,False
Lapatinib,Taselisib,SIDM00528,False
Axitinib,SB216763,SIDM01037,False
Lapatinib,PF-4708671,SIDM00122,False
Trametinib,Vinorelbine,SIDM00660,False
Ruxolitinib,Paclitaxel,SIDM01135,False
Crizotinib,Afatinib,SIDM00241,False
Pictilisib,Venetoclax,SIDM01056,False
Lapatinib,PD173074,SIDM00629,False
Lapatinib,ZM447439,SIDM00885,False
Axitinib,NU7441,SIDM00963,False
Linsitinib,Pictilisib,SIDM00879,False
Linsitinib,SB216763,SIDM01096,False
Crizotinib,ZM447439,SIDM00146,False
Afatinib,BMS-754807,SIDM00681,False
Afatinib,Navitoclax,SIDM00779,False
Trametinib,Palbociclib,SIDM00301,False
PD173074,Venetoclax,SIDM01042,False
PD173074,SB216763,SIDM00920,False
MK-2206,Sapitinib,SIDM00940,False
Trametinib,Taselisib,SIDM00488,False
Navitoclax,Linsitinib,SIDM00628,False
Lapatinib,Doramapimod,SIDM00878,False
Sapitinib,Taselisib,SIDM00835,False
Navitoclax,Trametinib,SIDM00529,False
PD173074,SB216763,SIDM00877,False
MK-2206,Lapatinib,SIDM00872,False
MK-2206,Ribociclib,SIDM00878,False
Trametinib,Ruxolitinib,SIDM01137,False
Vorinostat,Linsitinib,SIDM00673,False
Sapitinib,Doramapimod,SIDM00878,False
Lapatinib,Alisertib,SIDM00928,False
Galunisertib,Palbociclib,SIDM00371,False
SCH772984,BMS-754807,SIDM00789,False
Navitoclax,Nilotinib,SIDM00898,False
Axitinib,OSI-027,SIDM00885,False
Linsitinib,Trametinib,SIDM00899,False
Paclitaxel,Sorafenib,SIDM00943,False
MK-2206,Lapatinib,SIDM01037,False
Taselisib,SB505124,SIDM00534,False
Sapitinib,Alisertib,SIDM00881,False
SB505124,SB216763,SIDM00660,False
Linsitinib,Taselisib,SIDM00053,False
SB505124,Palbociclib,SIDM00837,False
Crizotinib,Pictilisib,SIDM01062,False
PD173074,Nilotinib,SIDM00881,False
MK-2206,Sapitinib,SIDM00772,False
OSI-027,Dactolisib,SIDM00505,False
PD173074,Tozasertib,SIDM00920,False
PD173074,Lapatinib,SIDM00628,False
Trametinib,OSI-027,SIDM01002,False
Taselisib,GSK269962A,SIDM00875,False
Sapitinib,Tozasertib,SIDM00135,False
Palbociclib,KU-55933,SIDM00877,False
Palbociclib,SB216763,SIDM00680,False
Crizotinib,Tozasertib,SIDM00878,False
Sapitinib,OSI-027,SIDM00774,False
Ruxolitinib,Navitoclax,SIDM00469,False
OSI-027,Lapatinib,SIDM01137,False
Linsitinib,Lapatinib,SIDM00301,False
Taselisib,Crizotinib,SIDM00833,False
Linsitinib,BMS-754807,SIDM00217,False
SB216763,Taselisib,SIDM00833,False
Linsitinib,Uprosertib,SIDM01062,False
MK-2206,SCH772984,SIDM00833,False
Taselisib,SB216763,SIDM00772,False
Palbociclib,PD173074,SIDM00963,False
Paclitaxel,SCH772984,SIDM00571,False
Navitoclax,Palbociclib,SIDM00629,False
Palbociclib,Trametinib,SIDM00488,False
Linsitinib,Doramapimod,SIDM00872,False
Navitoclax,Vinorelbine,SIDM00150,False
MK-2206,Trametinib,SIDM00272,False
Linsitinib,Navitoclax,SIDM00874,False
Crizotinib,Taselisib,SIDM01139,False
Axitinib,Vorinostat,SIDM00673,False
OSI-027,GSK269962A,SIDM00675,False
Palbociclib,Crizotinib,SIDM01188,False
PD173074,Pictilisib,SIDM00898,False
Vorinostat,OSI-027,SIDM00884,False
Linsitinib,Sorafenib,SIDM00884,False
Dactolisib,OSI-027,SIDM01139,False
Crizotinib,Tozasertib,SIDM00877,False
Palbociclib,Afatinib,SIDM00629,False
Taselisib,KU-55933,SIDM00920,False
SCH772984,Linsitinib,SIDM00118,False
Trametinib,PD173074,SIDM00954,False
Axitinib,PD173074,SIDM01002,False
Taselisib,Trametinib,SIDM00562,False
Navitoclax,Vorinostat,SIDM00633,False
Linsitinib,SB216763,SIDM00049,False
Sapitinib,PF-4708671,SIDM00332,False
Galunisertib,Taselisib,SIDM00899,False
Sapitinib,Lapatinib,SIDM01056,False
Ruxolitinib,Sorafenib,SIDM00301,False
Vorinostat,Lapatinib,SIDM01001,False
SCH772984,Erlotinib,SIDM00533,False
Sapitinib,Vinorelbine,SIDM00541,False
Taselisib,OSI-027,SIDM00878,False
Linsitinib,Crizotinib,SIDM00282,False
BMS-754807,MK-2206,SIDM00944,False
Sapitinib,SCH772984,SIDM00660,False
MK-2206,Palbociclib,SIDM00630,False
Ruxolitinib,Lapatinib,SIDM00053,False
Ruxolitinib,MK-2206,SIDM00505,False
MK-2206,Lapatinib,SIDM00933,False
Linsitinib,Alisertib,SIDM00097,False
Trametinib,SB216763,SIDM00878,False
MK-2206,Taselisib,SIDM00217,False
Palbociclib,Pictilisib,SIDM00148,False
Lapatinib,Uprosertib,SIDM00630,False
Vorinostat,Linsitinib,SIDM01056,False
Sapitinib,Axitinib,SIDM00878,False
Palbociclib,Nilotinib,SIDM00272,False
Crizotinib,MK-2206,SIDM01137,False
Sapitinib,Palbociclib,SIDM00920,False
Trametinib,Lapatinib,SIDM01138,False
OSI-027,Lapatinib,SIDM00630,False
Pictilisib,Uprosertib,SIDM00928,False
Sapitinib,OSI-027,SIDM00562,False
OSI-027,Venetoclax,SIDM00772,False
Taselisib,Palbociclib,SIDM00841,False
Trametinib,OSI-027,SIDM00963,False
Vorinostat,Venetoclax,SIDM00938,False
Taselisib,Pictilisib,SIDM00675,False
Sapitinib,NU7441,SIDM00135,False
SCH772984,Sapitinib,SIDM00193,False
Trametinib,SCH772984,SIDM00537,False
PD173074,Taselisib,SIDM01002,False
Vorinostat,Lapatinib,SIDM00892,False
Palbociclib,Afatinib,SIDM00527,False
Crizotinib,Pictilisib,SIDM00885,False
MK-2206,Crizotinib,SIDM00898,False
Dactolisib,Taselisib,SIDM00455,False
BMS-754807,Crizotinib,SIDM00776,False
Sorafenib,SCH772984,SIDM00042,False
Palbociclib,Taselisib,SIDM01233,False
Crizotinib,Tozasertib,SIDM00675,False
Linsitinib,GSK269962A,SIDM00122,False
Trametinib,AZD6482,SIDM00675,False
Linsitinib,Paclitaxel,SIDM00122,False
OSI-027,SB216763,SIDM00882,False
Taselisib,Tozasertib,SIDM00933,False
Palbociclib,MK-2206,SIDM00118,False
PD173074,Paclitaxel,SIDM00885,False
Erlotinib,Palbociclib,SIDM00533,False
Dasatinib,Palbociclib,SIDM00301,False
Sapitinib,SCH772984,SIDM00954,False
Trametinib,Lapatinib,SIDM00301,False
Navitoclax,Lapatinib,SIDM00455,False
Axitinib,Alisertib,SIDM01186,False
Navitoclax,Sapitinib,SIDM00148,False
OSI-027,Ribociclib,SIDM00963,False
OSI-027,Crizotinib,SIDM01042,False
Palbociclib,Linsitinib,SIDM00963,False
Navitoclax,Sorafenib,SIDM00872,False
Ruxolitinib,Crizotinib,SIDM00132,False
Sorafenib,SCH772984,SIDM00132,False
MK-2206,ZM447439,SIDM00673,False
Palbociclib,GSK269962A,SIDM00562,False
Navitoclax,AZD6482,SIDM00963,False
Taselisib,Crizotinib,SIDM00866,False
Navitoclax,BMS-754807,SIDM00681,False
Navitoclax,Alpelisib,SIDM00875,False
Sapitinib,Paclitaxel,SIDM00940,False
Ruxolitinib,OSI-027,SIDM00042,False
Lapatinib,PF-4708671,SIDM00332,False
Palbociclib,Trametinib,SIDM00670,False
Galunisertib,Taselisib,SIDM00132,False
Sapitinib,SB216763,SIDM00216,False
Dasatinib,Erlotinib,SIDM01137,False
Palbociclib,Vorinostat,SIDM01186,False
Lapatinib,Sapitinib,SIDM00772,False
Lapatinib,Uprosertib,SIDM00954,False
Trametinib,AZD6482,SIDM00241,False
SB505124,Linsitinib,SIDM00783,False
Lapatinib,Crizotinib,SIDM00042,False
Vorinostat,Sapitinib,SIDM00633,False
Palbociclib,BMS-754807,SIDM00488,False
MK-2206,Trametinib,SIDM00783,False
Palbociclib,Navitoclax,SIDM00488,False
Axitinib,Nilotinib,SIDM00878,False
Sapitinib,Trametinib,SIDM00681,False
Taselisib,SCH772984,SIDM01233,False
SB216763,Sapitinib,SIDM00541,False
SCH772984,SB216763,SIDM00049,False
Axitinib,Afatinib,SIDM00135,False
SB216763,Vinorelbine,SIDM00783,False
Axitinib,Ribociclib,SIDM00629,False
Sapitinib,NU7441,SIDM00673,False
Trametinib,SB505124,SIDM00789,False
Navitoclax,BMS-754807,SIDM00193,False
Axitinib,MK-2206,SIDM00772,False
SCH772984,Ruxolitinib,SIDM00571,False
OSI-027,Taselisib,SIDM00631,False
SCH772984,Trametinib,SIDM00487,False
Paclitaxel,Crizotinib,SIDM00943,False
SCH772984,Dactolisib,SIDM00950,False
Vinorelbine,Linsitinib,SIDM00216,False
Dactolisib,SCH772984,SIDM00371,False
Trametinib,NU7441,SIDM00272,False
OSI-027,Venetoclax,SIDM00675,False
Lapatinib,SCH772984,SIDM00940,False
Paclitaxel,Palbociclib,SIDM01139,False
Erlotinib,Crizotinib,SIDM00469,False
Navitoclax,Dactolisib,SIDM00899,False
Trametinib,ZM447439,SIDM00633,False
Taselisib,Crizotinib,SIDM01096,False
Axitinib,MK-2206,SIDM00892,False
Trametinib,Palbociclib,SIDM00898,False
SCH772984,OSI-027,SIDM00950,False
Palbociclib,Taselisib,SIDM01139,False
PD173074,KU-55933,SIDM00885,False
Lapatinib,GSK269962A,SIDM00633,False
Pictilisib,Sorafenib,SIDM00633,False
Navitoclax,Galunisertib,SIDM01137,False
Erlotinib,Sorafenib,SIDM00453,False
PD173074,Sorafenib,SIDM00879,False
Sapitinib,Palbociclib,SIDM01090,False
Sapitinib,Navitoclax,SIDM00782,False
MK-2206,Palbociclib,SIDM00842,False
Afatinib,Taselisib,SIDM01233,False
Linsitinib,ZM447439,SIDM00882,False
Taselisib,Ribociclib,SIDM00892,False
Paclitaxel,Ruxolitinib,SIDM01138,False
SB216763,Trametinib,SIDM00833,False
Lapatinib,Taselisib,SIDM00411,False
SB505124,SCH772984,SIDM00776,False
Linsitinib,Paclitaxel,SIDM00675,False
Axitinib,Venetoclax,SIDM01056,False
Erlotinib,Crizotinib,SIDM00411,False
Sapitinib,Axitinib,SIDM00332,False
Vorinostat,Navitoclax,SIDM00148,False
Palbociclib,SB216763,SIDM00841,False
PD173074,Trametinib,SIDM00772,False
Vorinostat,Nilotinib,SIDM00882,False
BMS-754807,Crizotinib,SIDM00534,False
Taselisib,Sorafenib,SIDM00920,False
Crizotinib,Alpelisib,SIDM00884,False
SB216763,Sapitinib,SIDM00944,False
Taselisib,Sapitinib,SIDM00527,False
OSI-027,Alisertib,SIDM00882,False
Linsitinib,Ribociclib,SIDM00963,False
PD173074,Uprosertib,SIDM00528,False
OSI-027,SB216763,SIDM01037,False
Trametinib,Ruxolitinib,SIDM00453,False
Sorafenib,Erlotinib,SIDM00505,False
Linsitinib,Alisertib,SIDM00528,False
BMS-754807,Trametinib,SIDM00776,False
Palbociclib,Tozasertib,SIDM00878,False
Dasatinib,Dactolisib,SIDM00670,False
Trametinib,Lapatinib,SIDM00881,False
Palbociclib,AZD6482,SIDM00866,False
Crizotinib,Nilotinib,SIDM00272,False
Trametinib,Alpelisib,SIDM00878,False
Vinorelbine,Trametinib,SIDM00136,False
Pictilisib,Paclitaxel,SIDM00877,False
Vorinostat,Venetoclax,SIDM00628,False
PD173074,SCH772984,SIDM00135,False
Palbociclib,Venetoclax,SIDM00881,False
MK-2206,Palbociclib,SIDM00812,False
MK-2206,SB216763,SIDM00282,False
Crizotinib,Taselisib,SIDM00053,False
OSI-027,Taselisib,SIDM00934,False
Sapitinib,Lapatinib,SIDM00633,False
OSI-027,Navitoclax,SIDM00628,False
Navitoclax,KU-55933,SIDM00675,False
Trametinib,Linsitinib,SIDM01042,False
Ruxolitinib,Galunisertib,SIDM01137,False
SB216763,SCH772984,SIDM00193,False
Sorafenib,OSI-027,SIDM00130,False
Sapitinib,PF-4708671,SIDM00933,False
Lapatinib,Ribociclib,SIDM00675,False
Vorinostat,SB216763,SIDM00866,False
Crizotinib,NU7441,SIDM01001,False
Crizotinib,BMS-754807,SIDM00778,False
Linsitinib,Nilotinib,SIDM00631,False
Navitoclax,Uprosertib,SIDM00881,False
Linsitinib,MK-2206,SIDM01139,False
Linsitinib,Palbociclib,SIDM01062,False
MK-2206,Vinorelbine,SIDM00833,False
Trametinib,OSI-027,SIDM00241,False
Erlotinib,Navitoclax,SIDM01139,False
SB505124,Trametinib,SIDM00049,False
Paclitaxel,SCH772984,SIDM00042,False
Navitoclax,PF-4708671,SIDM00884,False
Pictilisib,Axitinib,SIDM00884,False
PD173074,Nilotinib,SIDM00878,False
Crizotinib,Trametinib,SIDM00146,False
Pictilisib,SB216763,SIDM01062,False
Trametinib,Alpelisib,SIDM00884,False
Linsitinib,Taselisib,SIDM01135,False
Palbociclib,GSK269962A,SIDM00878,False
MK-2206,Taselisib,SIDM00841,False
MK-2206,Crizotinib,SIDM00933,False
Taselisib,Paclitaxel,SIDM01139,False
Ruxolitinib,Galunisertib,SIDM00505,False
Taselisib,Crizotinib,SIDM00148,False
Ruxolitinib,Lapatinib,SIDM00130,False
MK-2206,Sapitinib,SIDM00529,False
Afatinib,SB216763,SIDM00826,False
PD173074,SCH772984,SIDM01001,False
OSI-027,PD173074,SIDM00892,False
Navitoclax,Pictilisib,SIDM00772,False
Crizotinib,Erlotinib,SIDM01136,False
Vorinostat,SB216763,SIDM00630,False
OSI-027,SCH772984,SIDM00583,False
Navitoclax,Axitinib,SIDM00122,False
Crizotinib,Dasatinib,SIDM00899,False
Crizotinib,Ribociclib,SIDM01056,False
Paclitaxel,Erlotinib,SIDM00571,False
SB505124,Trametinib,SIDM00783,False
Ruxolitinib,Erlotinib,SIDM00571,False
OSI-027,Dactolisib,SIDM00453,False
OSI-027,Trametinib,SIDM01037,False
Crizotinib,Afatinib,SIDM00875,False
