ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Galunisertib,Taselisib,SIDM00582,False
Paclitaxel,Galunisertib,SIDM00899,False
MK-2206,Sorafenib,SIDM00582,False
Erlotinib,OSI-027,SIDM00664,False
Navitoclax,Lapatinib,SIDM00453,False
OSI-027,Ruxolitinib,SIDM00469,False
Sorafenib,Galunisertib,SIDM00042,False
SCH772984,OSI-027,SIDM00899,False
Erlotinib,Sorafenib,SIDM00301,False
Paclitaxel,Dactolisib,SIDM01138,False
MK-2206,Ruxolitinib,SIDM00531,False
Palbociclib,Taselisib,SIDM00455,False
Crizotinib,OSI-027,SIDM00505,False
Dactolisib,Taselisib,SIDM00053,False
Sorafenib,Linsitinib,SIDM00132,False
Erlotinib,Lapatinib,SIDM00670,False
OSI-027,Navitoclax,SIDM00934,False
Navitoclax,Dactolisib,SIDM00950,False
Crizotinib,Trametinib,SIDM00505,False
Ruxolitinib,Taselisib,SIDM00455,False
Sorafenib,MK-2206,SIDM01165,False
Taselisib,Galunisertib,SIDM00533,False
Erlotinib,OSI-027,SIDM00469,False
Lapatinib,Taselisib,SIDM00130,False
Trametinib,Sorafenib,SIDM00571,False
Paclitaxel,Crizotinib,SIDM00132,False
Navitoclax,MK-2206,SIDM00132,False
Sorafenib,Taselisib,SIDM00042,False
Taselisib,Galunisertib,SIDM00301,False
Lapatinib,Trametinib,SIDM00899,False
Dasatinib,OSI-027,SIDM00899,False
Navitoclax,MK-2206,SIDM00411,False
Erlotinib,Lapatinib,SIDM00583,False
Dasatinib,Lapatinib,SIDM00042,False
Trametinib,Sorafenib,SIDM00533,False
Sorafenib,Lapatinib,SIDM00301,False
Erlotinib,Sorafenib,SIDM01165,False
Sorafenib,MK-2206,SIDM00455,False
Linsitinib,Dactolisib,SIDM00132,False
OSI-027,Trametinib,SIDM01136,False
Trametinib,Linsitinib,SIDM00664,False
Lapatinib,Sorafenib,SIDM00670,False
OSI-027,MK-2206,SIDM00505,False
Dactolisib,Galunisertib,SIDM00571,False
Trametinib,Navitoclax,SIDM00571,False
Dasatinib,Navitoclax,SIDM00664,False
Sorafenib,Palbociclib,SIDM00531,False
Galunisertib,Trametinib,SIDM00670,False
Galunisertib,Linsitinib,SIDM01139,False
Crizotinib,Sorafenib,SIDM00411,False
Crizotinib,Dactolisib,SIDM00301,False
Ruxolitinib,Dasatinib,SIDM00950,False
Erlotinib,Linsitinib,SIDM00571,False
Galunisertib,Dasatinib,SIDM00371,False
Crizotinib,Sorafenib,SIDM00469,False
Trametinib,Linsitinib,SIDM01136,False
Paclitaxel,Lapatinib,SIDM00950,False
Ruxolitinib,Trametinib,SIDM00571,False
Crizotinib,Sorafenib,SIDM01137,False
SCH772984,Galunisertib,SIDM00053,False
Galunisertib,Trametinib,SIDM00132,False
Crizotinib,Trametinib,SIDM00664,False
Taselisib,Linsitinib,SIDM01139,False
Palbociclib,Linsitinib,SIDM00582,False
Lapatinib,Paclitaxel,SIDM00505,False
Sorafenib,Trametinib,SIDM01136,False
Palbociclib,Paclitaxel,SIDM00670,False
Dasatinib,Palbociclib,SIDM01136,False
Crizotinib,Palbociclib,SIDM00583,False
Ruxolitinib,Dasatinib,SIDM01137,False
Erlotinib,Lapatinib,SIDM01137,False
Taselisib,Palbociclib,SIDM00899,False
MK-2206,Trametinib,SIDM01137,False
Taselisib,Dactolisib,SIDM00301,False
Linsitinib,Erlotinib,SIDM01188,False
Dasatinib,Linsitinib,SIDM00664,False
Erlotinib,Palbociclib,SIDM00583,False
Crizotinib,Sorafenib,SIDM00533,False
Palbociclib,Sorafenib,SIDM00950,False
Sorafenib,Ruxolitinib,SIDM00042,False
Paclitaxel,Sorafenib,SIDM00132,False
OSI-027,Dasatinib,SIDM00455,False
Trametinib,Dactolisib,SIDM01188,False
Erlotinib,Dactolisib,SIDM00582,False
Dasatinib,Taselisib,SIDM00411,False
Erlotinib,Ruxolitinib,SIDM00469,False
Galunisertib,OSI-027,SIDM00371,False
Taselisib,Dactolisib,SIDM01135,False
Taselisib,SCH772984,SIDM00455,False
Palbociclib,Trametinib,SIDM01135,False
Ruxolitinib,Taselisib,SIDM00130,False
OSI-027,Lapatinib,SIDM00664,False
Sorafenib,Palbociclib,SIDM00053,False
SCH772984,Sorafenib,SIDM00670,False
Lapatinib,SCH772984,SIDM00664,False
Linsitinib,Ruxolitinib,SIDM00664,False
Ruxolitinib,Navitoclax,SIDM00301,False
Dactolisib,Paclitaxel,SIDM00371,False
SCH772984,Palbociclib,SIDM00670,False
Lapatinib,Linsitinib,SIDM01135,False
Galunisertib,Crizotinib,SIDM00053,False
Taselisib,OSI-027,SIDM01188,False
OSI-027,Sorafenib,SIDM00950,False
Ruxolitinib,Palbociclib,SIDM01139,False
Erlotinib,Ruxolitinib,SIDM01137,False
MK-2206,Palbociclib,SIDM00943,False
Lapatinib,Dasatinib,SIDM00411,False
Taselisib,Lapatinib,SIDM00531,False
OSI-027,Lapatinib,SIDM00571,False
Dactolisib,Lapatinib,SIDM00571,False
Dactolisib,SCH772984,SIDM00469,False
MK-2206,Linsitinib,SIDM00301,False
Sorafenib,Dactolisib,SIDM00505,False
Paclitaxel,SCH772984,SIDM00899,False
Ruxolitinib,OSI-027,SIDM00411,False
Ruxolitinib,Taselisib,SIDM00053,False
SCH772984,Erlotinib,SIDM01138,False
Paclitaxel,Lapatinib,SIDM00934,False
OSI-027,Navitoclax,SIDM00531,False
Sorafenib,Taselisib,SIDM01138,False
Galunisertib,Linsitinib,SIDM01165,False
Sorafenib,Paclitaxel,SIDM00130,False
Trametinib,Ruxolitinib,SIDM01188,False
Dactolisib,SCH772984,SIDM01188,False
Ruxolitinib,Paclitaxel,SIDM00533,False
Sorafenib,Crizotinib,SIDM00132,False
Sorafenib,SCH772984,SIDM00301,False
Dasatinib,Ruxolitinib,SIDM00132,False
Erlotinib,Ruxolitinib,SIDM00053,False
Erlotinib,Dactolisib,SIDM01139,False
Navitoclax,Linsitinib,SIDM01135,False
Ruxolitinib,Crizotinib,SIDM00533,False
Trametinib,Crizotinib,SIDM00582,False
Linsitinib,Sorafenib,SIDM00371,False
Sorafenib,Taselisib,SIDM00531,False
Taselisib,Galunisertib,SIDM00670,False
MK-2206,Taselisib,SIDM00664,False
SCH772984,Galunisertib,SIDM00042,False
Galunisertib,Paclitaxel,SIDM01138,False
Navitoclax,Dasatinib,SIDM00371,False
Taselisib,Linsitinib,SIDM00583,False
Crizotinib,OSI-027,SIDM00042,False
Trametinib,Paclitaxel,SIDM00130,False
Dasatinib,Sorafenib,SIDM01136,False
Lapatinib,Galunisertib,SIDM00943,False
Erlotinib,Ruxolitinib,SIDM00505,False
Erlotinib,Linsitinib,SIDM00943,False
Crizotinib,Lapatinib,SIDM00130,False
Erlotinib,Dasatinib,SIDM00505,False
Trametinib,Sorafenib,SIDM00132,False
MK-2206,Paclitaxel,SIDM00934,False
Paclitaxel,Linsitinib,SIDM00371,False
Palbociclib,SCH772984,SIDM01139,False
Lapatinib,Trametinib,SIDM00469,False
Dasatinib,Ruxolitinib,SIDM01165,False
Dasatinib,Erlotinib,SIDM01165,False
Sorafenib,Palbociclib,SIDM00533,False
OSI-027,Palbociclib,SIDM00943,False
Palbociclib,Navitoclax,SIDM00934,False
Ruxolitinib,Linsitinib,SIDM00670,False
SCH772984,Paclitaxel,SIDM00455,False
Trametinib,Paclitaxel,SIDM00664,False
OSI-027,Linsitinib,SIDM01136,False
Lapatinib,Dasatinib,SIDM00934,False
Crizotinib,OSI-027,SIDM00469,False
Galunisertib,Erlotinib,SIDM00130,False
Linsitinib,Erlotinib,SIDM00130,False
Linsitinib,Dactolisib,SIDM00455,False
Taselisib,Palbociclib,SIDM01138,False
Sorafenib,Paclitaxel,SIDM00531,False
Lapatinib,Paclitaxel,SIDM00411,False
MK-2206,SCH772984,SIDM01136,False
Crizotinib,Linsitinib,SIDM01165,False
Erlotinib,Navitoclax,SIDM00670,False
Dactolisib,Navitoclax,SIDM00664,False
Sorafenib,OSI-027,SIDM01135,False
Linsitinib,Dactolisib,SIDM01135,False
Crizotinib,SCH772984,SIDM00899,False
SCH772984,Palbociclib,SIDM00943,False
Dasatinib,MK-2206,SIDM01135,False
Galunisertib,Linsitinib,SIDM00505,False
Navitoclax,Dactolisib,SIDM00453,False
OSI-027,Palbociclib,SIDM01136,False
Dactolisib,SCH772984,SIDM01135,False
Trametinib,Linsitinib,SIDM01138,False
Palbociclib,SCH772984,SIDM00301,False
Sorafenib,Taselisib,SIDM00899,False
Erlotinib,Crizotinib,SIDM00670,False
Ruxolitinib,MK-2206,SIDM00505,False
SCH772984,OSI-027,SIDM00505,False
Lapatinib,Linsitinib,SIDM00469,False
Dasatinib,MK-2206,SIDM01137,False
Ruxolitinib,MK-2206,SIDM00453,False
Linsitinib,MK-2206,SIDM00583,False
MK-2206,Trametinib,SIDM00664,False
Taselisib,Galunisertib,SIDM00042,False
Ruxolitinib,Lapatinib,SIDM00455,False
Paclitaxel,Crizotinib,SIDM00571,False
Galunisertib,Sorafenib,SIDM00571,False
MK-2206,Paclitaxel,SIDM00469,False
Galunisertib,Navitoclax,SIDM01135,False
Dactolisib,OSI-027,SIDM00583,False
Ruxolitinib,Trametinib,SIDM01138,False
Erlotinib,Taselisib,SIDM00533,False
Crizotinib,Sorafenib,SIDM00571,False
SCH772984,Ruxolitinib,SIDM01138,False
Linsitinib,Palbociclib,SIDM00301,False
MK-2206,Navitoclax,SIDM01188,False
Navitoclax,OSI-027,SIDM00583,False
Erlotinib,SCH772984,SIDM00571,False
Erlotinib,Ruxolitinib,SIDM01136,False
Linsitinib,SCH772984,SIDM00934,False
Navitoclax,Palbociclib,SIDM00411,False
Paclitaxel,Taselisib,SIDM00130,False
Dactolisib,Dasatinib,SIDM01139,False
Taselisib,Navitoclax,SIDM00670,False
Taselisib,Galunisertib,SIDM01136,False
Erlotinib,Palbociclib,SIDM01188,False
Trametinib,Erlotinib,SIDM01165,False
Ruxolitinib,MK-2206,SIDM00943,False
Trametinib,Lapatinib,SIDM00934,False
Lapatinib,Sorafenib,SIDM00664,False
Galunisertib,Navitoclax,SIDM00943,False
Dactolisib,SCH772984,SIDM01137,False
Paclitaxel,MK-2206,SIDM00583,False
Paclitaxel,Crizotinib,SIDM00582,False
OSI-027,Dasatinib,SIDM00301,False
Palbociclib,Dactolisib,SIDM00132,False
Navitoclax,Galunisertib,SIDM00453,False
OSI-027,Navitoclax,SIDM00582,False
Dasatinib,Linsitinib,SIDM01188,False
Navitoclax,MK-2206,SIDM00670,False
OSI-027,Galunisertib,SIDM01165,False
Trametinib,Galunisertib,SIDM00411,False
Erlotinib,Trametinib,SIDM00053,False
Trametinib,Sorafenib,SIDM00505,False
Dactolisib,Lapatinib,SIDM00301,False
Linsitinib,Crizotinib,SIDM00042,False
Ruxolitinib,Navitoclax,SIDM00411,False
Lapatinib,Ruxolitinib,SIDM00943,False
Crizotinib,OSI-027,SIDM00130,False
OSI-027,Paclitaxel,SIDM00130,False
Erlotinib,Galunisertib,SIDM00505,False
Palbociclib,Dactolisib,SIDM00469,False
MK-2206,Taselisib,SIDM01137,False
Palbociclib,Galunisertib,SIDM00533,False
Erlotinib,Palbociclib,SIDM00411,False
Crizotinib,Navitoclax,SIDM00934,False
Navitoclax,SCH772984,SIDM00664,False
Palbociclib,Sorafenib,SIDM00664,False
Linsitinib,Navitoclax,SIDM00582,False
Erlotinib,Navitoclax,SIDM00301,False
Linsitinib,Palbociclib,SIDM01139,False
Trametinib,SCH772984,SIDM00453,False
Erlotinib,Dasatinib,SIDM00571,False
Sorafenib,Crizotinib,SIDM00670,False
Linsitinib,MK-2206,SIDM00130,False
Crizotinib,Trametinib,SIDM00453,False
Crizotinib,OSI-027,SIDM00950,False
Taselisib,Lapatinib,SIDM01165,False
Erlotinib,Linsitinib,SIDM00469,False
Linsitinib,Dactolisib,SIDM00469,False
Linsitinib,Dactolisib,SIDM00053,False
Taselisib,Paclitaxel,SIDM00571,False
SCH772984,Crizotinib,SIDM00533,False
Paclitaxel,Ruxolitinib,SIDM00132,False
SCH772984,Linsitinib,SIDM00042,False
Trametinib,Dactolisib,SIDM00130,False
Taselisib,Palbociclib,SIDM01188,False
Ruxolitinib,Trametinib,SIDM00053,False
OSI-027,Erlotinib,SIDM01165,False
Taselisib,Linsitinib,SIDM00453,False
SCH772984,Trametinib,SIDM00582,False
Taselisib,MK-2206,SIDM00455,False
Galunisertib,Lapatinib,SIDM00950,False
MK-2206,OSI-027,SIDM01136,False
Taselisib,Erlotinib,SIDM01135,False
Paclitaxel,SCH772984,SIDM00130,False
Dasatinib,MK-2206,SIDM00950,False
Galunisertib,Palbociclib,SIDM00899,False
OSI-027,SCH772984,SIDM00670,False
Erlotinib,Palbociclib,SIDM00934,False
Dasatinib,Linsitinib,SIDM00934,False
Paclitaxel,Sorafenib,SIDM00531,False
Dasatinib,Erlotinib,SIDM00950,False
Sorafenib,SCH772984,SIDM00582,False
Navitoclax,Galunisertib,SIDM00664,False
Linsitinib,Sorafenib,SIDM00505,False
OSI-027,Sorafenib,SIDM00943,False
MK-2206,OSI-027,SIDM01165,False
Lapatinib,Galunisertib,SIDM00934,False
Dactolisib,MK-2206,SIDM01139,False
Dactolisib,Linsitinib,SIDM00371,False
Ruxolitinib,Dasatinib,SIDM00943,False
Navitoclax,MK-2206,SIDM00455,False
Ruxolitinib,OSI-027,SIDM00453,False
Taselisib,Linsitinib,SIDM00531,False
Lapatinib,Paclitaxel,SIDM00950,False
Paclitaxel,Linsitinib,SIDM00533,False
Sorafenib,Palbociclib,SIDM01135,False
Crizotinib,OSI-027,SIDM00670,False
Taselisib,Dasatinib,SIDM00583,False
Ruxolitinib,Dasatinib,SIDM00533,False
Ruxolitinib,Palbociclib,SIDM00934,False
Galunisertib,Sorafenib,SIDM00455,False
Dactolisib,Erlotinib,SIDM01138,False
Sorafenib,Linsitinib,SIDM00053,False
Sorafenib,Dactolisib,SIDM00533,False
Crizotinib,Palbociclib,SIDM01188,False
Dasatinib,Paclitaxel,SIDM00670,False
Galunisertib,Dactolisib,SIDM00411,False
MK-2206,Sorafenib,SIDM00950,False
Paclitaxel,Taselisib,SIDM01137,False
Trametinib,Ruxolitinib,SIDM01139,False
MK-2206,Erlotinib,SIDM00042,False
Dasatinib,Dactolisib,SIDM00053,False
OSI-027,Ruxolitinib,SIDM00132,False
Dactolisib,Paclitaxel,SIDM00301,False
Taselisib,Dactolisib,SIDM01136,False
Sorafenib,Erlotinib,SIDM01165,False
Galunisertib,Sorafenib,SIDM01138,False
Taselisib,Paclitaxel,SIDM00411,False
OSI-027,Paclitaxel,SIDM00453,False
Dactolisib,Navitoclax,SIDM00301,False
Sorafenib,Taselisib,SIDM00411,False
MK-2206,Palbociclib,SIDM01135,False
Trametinib,OSI-027,SIDM00455,False
Palbociclib,Navitoclax,SIDM00053,False
Erlotinib,Crizotinib,SIDM00469,False
Paclitaxel,Lapatinib,SIDM00042,False
Crizotinib,MK-2206,SIDM01135,False
Lapatinib,Navitoclax,SIDM00571,False
Ruxolitinib,Palbociclib,SIDM01138,False
Galunisertib,Crizotinib,SIDM00934,False
Dactolisib,Ruxolitinib,SIDM00453,False
Palbociclib,Galunisertib,SIDM00469,False
Crizotinib,Dactolisib,SIDM00469,False
Dactolisib,Dasatinib,SIDM01188,False
Navitoclax,Paclitaxel,SIDM00583,False
SCH772984,Galunisertib,SIDM00469,False
OSI-027,Galunisertib,SIDM01135,False
SCH772984,Lapatinib,SIDM01188,False
MK-2206,Paclitaxel,SIDM00130,False
Sorafenib,Lapatinib,SIDM00132,False
Galunisertib,OSI-027,SIDM01135,False
MK-2206,Crizotinib,SIDM00132,False
Dasatinib,Galunisertib,SIDM01137,False
Dasatinib,Linsitinib,SIDM01165,False
Palbociclib,Dactolisib,SIDM00950,False
SCH772984,Dactolisib,SIDM01135,False
OSI-027,Dasatinib,SIDM00899,False
Dactolisib,Paclitaxel,SIDM00411,False
Erlotinib,OSI-027,SIDM00042,False
Linsitinib,SCH772984,SIDM00950,False
Taselisib,Sorafenib,SIDM00670,False
Galunisertib,Dactolisib,SIDM00301,False
Erlotinib,Lapatinib,SIDM00934,False
Palbociclib,Dasatinib,SIDM01139,False
Palbociclib,Crizotinib,SIDM00301,False
Crizotinib,Ruxolitinib,SIDM00899,False
SCH772984,Galunisertib,SIDM00899,False
Linsitinib,Dasatinib,SIDM01135,False
Linsitinib,Dasatinib,SIDM01138,False
Linsitinib,Taselisib,SIDM01135,False
Sorafenib,Paclitaxel,SIDM00899,False
Ruxolitinib,MK-2206,SIDM00455,False
Crizotinib,MK-2206,SIDM00132,False
Taselisib,Dactolisib,SIDM00571,False
Ruxolitinib,Dasatinib,SIDM00053,False
Trametinib,Paclitaxel,SIDM00505,False
Paclitaxel,Ruxolitinib,SIDM00042,False
Sorafenib,MK-2206,SIDM00943,False
Trametinib,Lapatinib,SIDM00053,False
Dasatinib,Lapatinib,SIDM00899,False
Crizotinib,Navitoclax,SIDM00042,False
Ruxolitinib,Taselisib,SIDM00899,False
Navitoclax,Dasatinib,SIDM00583,False
Dactolisib,Linsitinib,SIDM01138,False
Linsitinib,Trametinib,SIDM00053,False
SCH772984,Erlotinib,SIDM00130,False
Dasatinib,Ruxolitinib,SIDM00571,False
Palbociclib,Galunisertib,SIDM01136,False
Palbociclib,Sorafenib,SIDM00455,False
Linsitinib,Navitoclax,SIDM00301,False
Sorafenib,Erlotinib,SIDM01135,False
Linsitinib,MK-2206,SIDM00469,False
OSI-027,MK-2206,SIDM00943,False
OSI-027,Sorafenib,SIDM00571,False
OSI-027,Dasatinib,SIDM00583,False
Trametinib,SCH772984,SIDM00469,False
Navitoclax,Linsitinib,SIDM00301,False
Palbociclib,Paclitaxel,SIDM00301,False
Paclitaxel,OSI-027,SIDM00505,False
OSI-027,Crizotinib,SIDM00950,False
Ruxolitinib,Crizotinib,SIDM01137,False
Linsitinib,Paclitaxel,SIDM00505,False
MK-2206,Paclitaxel,SIDM00533,False
Taselisib,OSI-027,SIDM00469,False
Linsitinib,Sorafenib,SIDM00533,False
Ruxolitinib,Galunisertib,SIDM00301,False
Palbociclib,Navitoclax,SIDM00531,False
Lapatinib,Erlotinib,SIDM00943,False
Palbociclib,Trametinib,SIDM00583,False
Galunisertib,Paclitaxel,SIDM00583,False
MK-2206,Linsitinib,SIDM00934,False
Ruxolitinib,SCH772984,SIDM00053,False
SCH772984,Palbociclib,SIDM00132,False
Dasatinib,MK-2206,SIDM00664,False
Linsitinib,Trametinib,SIDM01137,False
OSI-027,Taselisib,SIDM01138,False
SCH772984,Trametinib,SIDM00899,False
Trametinib,Galunisertib,SIDM00453,False
MK-2206,Dactolisib,SIDM00664,False
Palbociclib,Sorafenib,SIDM00301,False
Dasatinib,Crizotinib,SIDM01136,False
Linsitinib,OSI-027,SIDM01188,False
Trametinib,Navitoclax,SIDM01165,False
Linsitinib,Paclitaxel,SIDM00453,False
Sorafenib,Paclitaxel,SIDM01136,False
Galunisertib,OSI-027,SIDM00899,False
Ruxolitinib,Trametinib,SIDM00583,False
Dasatinib,Dactolisib,SIDM01139,False
Paclitaxel,Galunisertib,SIDM00943,False
Sorafenib,OSI-027,SIDM01188,False
Crizotinib,Paclitaxel,SIDM00469,False
Erlotinib,Galunisertib,SIDM01137,False
Palbociclib,SCH772984,SIDM00943,False
Sorafenib,Trametinib,SIDM00042,False
MK-2206,Navitoclax,SIDM00531,False
Galunisertib,Linsitinib,SIDM01136,False
SCH772984,Navitoclax,SIDM00582,False
MK-2206,Trametinib,SIDM00582,False
Linsitinib,Dasatinib,SIDM00132,False
Trametinib,Palbociclib,SIDM01165,False
Trametinib,Lapatinib,SIDM00505,False
OSI-027,Taselisib,SIDM01165,False
Lapatinib,SCH772984,SIDM00453,False
Navitoclax,Taselisib,SIDM00583,False
Trametinib,Navitoclax,SIDM00505,False
Trametinib,Navitoclax,SIDM00371,False
Erlotinib,Paclitaxel,SIDM00899,False
Trametinib,Linsitinib,SIDM00411,False
Lapatinib,Erlotinib,SIDM00582,False
OSI-027,MK-2206,SIDM00670,False
Galunisertib,Lapatinib,SIDM00130,False
Dactolisib,OSI-027,SIDM00042,False
Linsitinib,Crizotinib,SIDM00132,False
Palbociclib,Navitoclax,SIDM01165,False
Trametinib,Dactolisib,SIDM00533,False
Dactolisib,Paclitaxel,SIDM00505,False
Lapatinib,Navitoclax,SIDM01165,False
Dasatinib,Navitoclax,SIDM00453,False
MK-2206,Linsitinib,SIDM00371,False
Galunisertib,OSI-027,SIDM00571,False
Crizotinib,Trametinib,SIDM01188,False
OSI-027,Paclitaxel,SIDM00583,False
Ruxolitinib,Palbociclib,SIDM00531,False
Trametinib,Navitoclax,SIDM01188,False
SCH772984,Paclitaxel,SIDM00411,False
Dasatinib,Erlotinib,SIDM00132,False
Paclitaxel,Linsitinib,SIDM00505,False
Taselisib,MK-2206,SIDM00505,False
OSI-027,Taselisib,SIDM00934,False
Crizotinib,Navitoclax,SIDM00301,False
OSI-027,Palbociclib,SIDM00053,False
Trametinib,Navitoclax,SIDM00943,False
Palbociclib,Dactolisib,SIDM00453,False
Dasatinib,MK-2206,SIDM00301,False
Ruxolitinib,Paclitaxel,SIDM00531,False
Galunisertib,Paclitaxel,SIDM00670,False
Lapatinib,Linsitinib,SIDM00301,False
Lapatinib,Galunisertib,SIDM01138,False
OSI-027,SCH772984,SIDM00453,False
Lapatinib,Navitoclax,SIDM00899,False
Navitoclax,Galunisertib,SIDM01137,False
Sorafenib,Linsitinib,SIDM01139,False
Dasatinib,MK-2206,SIDM00130,False
OSI-027,Palbociclib,SIDM00455,False
Paclitaxel,Dasatinib,SIDM00301,False
Palbociclib,Trametinib,SIDM00533,False
Navitoclax,Dasatinib,SIDM01165,False
Taselisib,Ruxolitinib,SIDM00455,False
Navitoclax,OSI-027,SIDM00571,False
Sorafenib,Trametinib,SIDM00582,False
MK-2206,Linsitinib,SIDM00582,False
Navitoclax,SCH772984,SIDM00301,False
Paclitaxel,Trametinib,SIDM00582,False
Sorafenib,Taselisib,SIDM00943,False
Trametinib,Galunisertib,SIDM01135,False
Crizotinib,Paclitaxel,SIDM01137,False
Dasatinib,MK-2206,SIDM00505,False
Lapatinib,Linsitinib,SIDM00934,False
Lapatinib,Dactolisib,SIDM00455,False
Ruxolitinib,Crizotinib,SIDM00950,False
Taselisib,Ruxolitinib,SIDM01136,False
SCH772984,Sorafenib,SIDM01138,False
Erlotinib,Ruxolitinib,SIDM01165,False
SCH772984,OSI-027,SIDM00934,False
Lapatinib,Galunisertib,SIDM00571,False
Taselisib,Crizotinib,SIDM00943,False
Dasatinib,Galunisertib,SIDM00582,False
Paclitaxel,Ruxolitinib,SIDM00371,False
Dactolisib,Paclitaxel,SIDM00130,False
Trametinib,SCH772984,SIDM00505,False
Galunisertib,Erlotinib,SIDM01165,False
Navitoclax,Paclitaxel,SIDM00950,False
Dasatinib,Galunisertib,SIDM00583,False
Crizotinib,Navitoclax,SIDM00132,False
Erlotinib,Ruxolitinib,SIDM01188,False
Crizotinib,Ruxolitinib,SIDM00582,False
SCH772984,Paclitaxel,SIDM00130,False
Ruxolitinib,Sorafenib,SIDM00469,False
MK-2206,Sorafenib,SIDM01135,False
Galunisertib,OSI-027,SIDM00943,False
Dasatinib,SCH772984,SIDM00583,False
Paclitaxel,Sorafenib,SIDM01165,False
Trametinib,Linsitinib,SIDM00899,False
Crizotinib,Dactolisib,SIDM01136,False
SCH772984,OSI-027,SIDM00301,False
Dasatinib,Dactolisib,SIDM00411,False
OSI-027,Dasatinib,SIDM00571,False
Trametinib,Galunisertib,SIDM01136,False
OSI-027,Paclitaxel,SIDM01165,False
OSI-027,Linsitinib,SIDM00053,False
Linsitinib,Galunisertib,SIDM00130,False
Navitoclax,Dactolisib,SIDM00531,False
Dasatinib,OSI-027,SIDM00583,False
Erlotinib,Taselisib,SIDM00411,False
Ruxolitinib,Erlotinib,SIDM00053,False
OSI-027,Lapatinib,SIDM01139,False
Linsitinib,Sorafenib,SIDM00453,False
Trametinib,OSI-027,SIDM00950,False
OSI-027,Crizotinib,SIDM00943,False
Linsitinib,Galunisertib,SIDM00533,False
Ruxolitinib,Sorafenib,SIDM00943,False
Dactolisib,OSI-027,SIDM01136,False
Trametinib,Crizotinib,SIDM01135,False
Linsitinib,Navitoclax,SIDM01137,False
Sorafenib,OSI-027,SIDM00505,False
Dactolisib,Taselisib,SIDM01136,False
MK-2206,Paclitaxel,SIDM00899,False
Galunisertib,Trametinib,SIDM01137,False
Paclitaxel,Dactolisib,SIDM00899,False
OSI-027,Palbociclib,SIDM00934,False
Lapatinib,Ruxolitinib,SIDM00950,False
Linsitinib,SCH772984,SIDM00469,False
Linsitinib,Navitoclax,SIDM00455,False
Lapatinib,Paclitaxel,SIDM00533,False
Dasatinib,Erlotinib,SIDM01137,False
Dactolisib,Crizotinib,SIDM01165,False
OSI-027,Dactolisib,SIDM00950,False
Galunisertib,Dactolisib,SIDM00505,False
Linsitinib,Dactolisib,SIDM00130,False
Taselisib,Dasatinib,SIDM01135,False
OSI-027,Ruxolitinib,SIDM01188,False
Linsitinib,Taselisib,SIDM00371,False
Dactolisib,Galunisertib,SIDM00042,False
Trametinib,Ruxolitinib,SIDM00505,False
Taselisib,OSI-027,SIDM00533,False
OSI-027,Dactolisib,SIDM00943,False
Linsitinib,Crizotinib,SIDM00582,False
Palbociclib,Crizotinib,SIDM00453,False
Sorafenib,Trametinib,SIDM00670,False
Lapatinib,Trametinib,SIDM00411,False
Erlotinib,Lapatinib,SIDM00411,False
MK-2206,OSI-027,SIDM00455,False
Dasatinib,Galunisertib,SIDM00571,False
Dasatinib,OSI-027,SIDM00301,False
Palbociclib,Taselisib,SIDM01139,False
SCH772984,Palbociclib,SIDM00371,False
Taselisib,Palbociclib,SIDM00670,False
Erlotinib,Linsitinib,SIDM01135,False
Sorafenib,Trametinib,SIDM00899,False
OSI-027,Dactolisib,SIDM00455,False
Sorafenib,Galunisertib,SIDM00371,False
Ruxolitinib,Crizotinib,SIDM00455,False
Palbociclib,Navitoclax,SIDM00664,False
Navitoclax,Taselisib,SIDM00571,False
OSI-027,SCH772984,SIDM01138,False
SCH772984,Crizotinib,SIDM00950,False
Navitoclax,OSI-027,SIDM00053,False
Crizotinib,MK-2206,SIDM01165,False
Paclitaxel,MK-2206,SIDM00469,False
Lapatinib,Dactolisib,SIDM00950,False
Sorafenib,Taselisib,SIDM00453,False
Palbociclib,Paclitaxel,SIDM00531,False
Crizotinib,MK-2206,SIDM00571,False
Navitoclax,Sorafenib,SIDM00664,False
Crizotinib,Paclitaxel,SIDM01136,False
Dasatinib,Dactolisib,SIDM00583,False
Ruxolitinib,Galunisertib,SIDM01138,False
Galunisertib,Trametinib,SIDM00664,False
Taselisib,OSI-027,SIDM00899,False
MK-2206,Crizotinib,SIDM00531,False
OSI-027,Dasatinib,SIDM00411,False
Palbociclib,Trametinib,SIDM01136,False
Navitoclax,Erlotinib,SIDM00042,False
Dactolisib,Ruxolitinib,SIDM00664,False
Ruxolitinib,Paclitaxel,SIDM00455,False
Navitoclax,Ruxolitinib,SIDM01135,False
Sorafenib,Ruxolitinib,SIDM00571,False
Palbociclib,Trametinib,SIDM00455,False
Ruxolitinib,OSI-027,SIDM00531,False
Trametinib,Dasatinib,SIDM01139,False
Linsitinib,Galunisertib,SIDM00934,False
Lapatinib,Sorafenib,SIDM00943,False
OSI-027,Taselisib,SIDM00670,False
Dactolisib,Linsitinib,SIDM00411,False
OSI-027,SCH772984,SIDM00469,False
Crizotinib,Navitoclax,SIDM00411,False
Galunisertib,SCH772984,SIDM01135,False
Dactolisib,Lapatinib,SIDM00583,False
Navitoclax,Dasatinib,SIDM00899,False
