ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
PD173074,Tozasertib,SIDM00928,False
Axitinib,Sorafenib,SIDM00529,False
OSI-027,SCH772984,SIDM00633,False
PD173074,OSI-027,SIDM01037,False
Sapitinib,SCH772984,SIDM00878,False
Taselisib,SCH772984,SIDM00866,False
Trametinib,SB216763,SIDM00675,False
PD173074,Vorinostat,SIDM00892,False
MK-2206,Alisertib,SIDM00893,False
Lapatinib,Trametinib,SIDM00892,False
Taselisib,Crizotinib,SIDM00631,False
Vorinostat,Sapitinib,SIDM00630,False
Palbociclib,NU7441,SIDM00898,False
PD173074,Sorafenib,SIDM00146,False
Axitinib,ZM447439,SIDM00933,False
Sapitinib,GSK269962A,SIDM00866,False
Taselisib,Vorinostat,SIDM00272,False
Axitinib,Palbociclib,SIDM01042,False
Linsitinib,Paclitaxel,SIDM00882,False
Navitoclax,MK-2206,SIDM00630,False
Linsitinib,Palbociclib,SIDM00528,False
Navitoclax,Trametinib,SIDM01002,False
Pictilisib,Paclitaxel,SIDM00628,False
Trametinib,Lapatinib,SIDM00241,False
Trametinib,Paclitaxel,SIDM01056,False
Lapatinib,Palbociclib,SIDM00940,False
Taselisib,Paclitaxel,SIDM00332,False
MK-2206,Venetoclax,SIDM01037,False
Pictilisib,Nilotinib,SIDM00971,False
MK-2206,AZD6482,SIDM00878,False
Lapatinib,GSK269962A,SIDM00562,False
Pictilisib,Taselisib,SIDM00628,False
MK-2206,Linsitinib,SIDM00882,False
Linsitinib,PD173074,SIDM00097,False
MK-2206,Palbociclib,SIDM00135,False
Crizotinib,Alpelisib,SIDM00879,False
Vorinostat,Doramapimod,SIDM00241,False
MK-2206,Paclitaxel,SIDM00772,False
Sapitinib,Pictilisib,SIDM00633,False
OSI-027,PF-4708671,SIDM00772,False
Pictilisib,Alisertib,SIDM00971,False
PD173074,MK-2206,SIDM00898,False
Sapitinib,Paclitaxel,SIDM01042,False
Axitinib,Tozasertib,SIDM00628,False
Navitoclax,Crizotinib,SIDM00673,False
Axitinib,ZM447439,SIDM00673,False
MK-2206,Doramapimod,SIDM00885,False
Navitoclax,Alpelisib,SIDM00629,False
Palbociclib,PF-4708671,SIDM01037,False
Navitoclax,Uprosertib,SIDM00772,False
OSI-027,Venetoclax,SIDM01002,False
Palbociclib,Nilotinib,SIDM00772,False
Crizotinib,Sorafenib,SIDM01002,False
Vorinostat,OSI-027,SIDM00963,False
Palbociclib,Pictilisib,SIDM00893,False
Taselisib,Doramapimod,SIDM00877,False
Axitinib,GSK269962A,SIDM00884,False
Trametinib,Afatinib,SIDM00529,False
Palbociclib,Sorafenib,SIDM00631,False
Trametinib,SB216763,SIDM00629,False
Sapitinib,Paclitaxel,SIDM00875,False
PD173074,Alpelisib,SIDM01062,False
Crizotinib,Nilotinib,SIDM00148,False
PD173074,Pictilisib,SIDM01187,False
OSI-027,Venetoclax,SIDM00675,False
Lapatinib,Nilotinib,SIDM00529,False
Palbociclib,Afatinib,SIDM00562,False
Pictilisib,Axitinib,SIDM00528,False
Trametinib,Lapatinib,SIDM00875,False
Vorinostat,PF-4708671,SIDM00884,False
Navitoclax,Crizotinib,SIDM00971,False
Taselisib,Alpelisib,SIDM00878,False
MK-2206,Crizotinib,SIDM00241,False
MK-2206,Palbociclib,SIDM00097,False
MK-2206,Lapatinib,SIDM01056,False
Taselisib,MK-2206,SIDM00272,False
PD173074,Uprosertib,SIDM00971,False
Trametinib,Navitoclax,SIDM00122,False
Trametinib,Tozasertib,SIDM01186,False
PD173074,Pictilisib,SIDM00774,False
Sapitinib,SB216763,SIDM00529,False
Palbociclib,Afatinib,SIDM00675,False
MK-2206,Palbociclib,SIDM00332,False
OSI-027,Uprosertib,SIDM00898,False
Crizotinib,Alpelisib,SIDM00872,False
Navitoclax,Nilotinib,SIDM00884,False
Vorinostat,MK-2206,SIDM00135,False
Pictilisib,Crizotinib,SIDM00628,False
Taselisib,SCH772984,SIDM00529,False
MK-2206,ZM447439,SIDM00122,False
Sapitinib,Axitinib,SIDM00920,False
Linsitinib,Ribociclib,SIDM00629,False
OSI-027,Alpelisib,SIDM00633,False
Axitinib,Nilotinib,SIDM00673,False
PD173074,Ribociclib,SIDM00675,False
PD173074,Alpelisib,SIDM00885,False
Trametinib,MK-2206,SIDM00920,False
Lapatinib,SB216763,SIDM01002,False
OSI-027,Sapitinib,SIDM01042,False
Taselisib,Sorafenib,SIDM00971,False
Trametinib,Venetoclax,SIDM00629,False
Vorinostat,SB216763,SIDM00528,False
Sapitinib,Lapatinib,SIDM00628,False
OSI-027,NU7441,SIDM00332,False
Vorinostat,NU7441,SIDM00630,False
Axitinib,SCH772984,SIDM00920,False
Axitinib,SB216763,SIDM00629,False
Palbociclib,Crizotinib,SIDM00881,False
Palbociclib,MK-2206,SIDM00971,False
MK-2206,GSK269962A,SIDM00971,False
Taselisib,Sorafenib,SIDM00562,False
Trametinib,Crizotinib,SIDM00122,False
Sapitinib,Afatinib,SIDM00971,False
Lapatinib,ZM447439,SIDM00675,False
Navitoclax,Alpelisib,SIDM00628,False
Crizotinib,Vorinostat,SIDM00628,False
MK-2206,ZM447439,SIDM01056,False
Pictilisib,AZD6482,SIDM00633,False
PD173074,Palbociclib,SIDM00884,False
Lapatinib,Afatinib,SIDM00628,False
Taselisib,PF-4708671,SIDM00893,False
Navitoclax,Vorinostat,SIDM01056,False
Taselisib,Ribociclib,SIDM00628,False
Trametinib,Uprosertib,SIDM00562,False
Trametinib,Tozasertib,SIDM00332,False
Pictilisib,Lapatinib,SIDM00772,False
Axitinib,Uprosertib,SIDM00893,False
Palbociclib,Trametinib,SIDM01062,False
Linsitinib,Palbociclib,SIDM01001,False
Lapatinib,PD173074,SIDM00866,False
Pictilisib,GSK269962A,SIDM00933,False
Palbociclib,NU7441,SIDM00881,False
Navitoclax,Nilotinib,SIDM00893,False
MK-2206,Trametinib,SIDM00933,False
Taselisib,Alpelisib,SIDM01186,False
OSI-027,GSK269962A,SIDM00630,False
Sapitinib,Paclitaxel,SIDM01002,False
Taselisib,Alisertib,SIDM00628,False
Sapitinib,Doramapimod,SIDM00866,False
Vorinostat,PF-4708671,SIDM00675,False
Vorinostat,Tozasertib,SIDM01186,False
MK-2206,OSI-027,SIDM00971,False
OSI-027,Lapatinib,SIDM00122,False
Navitoclax,Pictilisib,SIDM00928,False
Crizotinib,NU7441,SIDM00874,False
Lapatinib,Paclitaxel,SIDM00122,False
Sapitinib,Alisertib,SIDM00872,False
Axitinib,Vorinostat,SIDM00882,False
Crizotinib,Sapitinib,SIDM00882,False
Trametinib,SCH772984,SIDM00875,False
Linsitinib,OSI-027,SIDM00881,False
Palbociclib,NU7441,SIDM00893,False
Sapitinib,PD173074,SIDM00630,False
Trametinib,Axitinib,SIDM00874,False
Sapitinib,PF-4708671,SIDM00633,False
Lapatinib,Palbociclib,SIDM00631,False
Taselisib,Lapatinib,SIDM01037,False
PD173074,OSI-027,SIDM00875,False
Pictilisib,Alpelisib,SIDM00933,False
Taselisib,ZM447439,SIDM00940,False
Trametinib,Crizotinib,SIDM01037,False
Axitinib,Ribociclib,SIDM00878,False
Vorinostat,ZM447439,SIDM00884,False
Pictilisib,Axitinib,SIDM00928,False
Axitinib,Pictilisib,SIDM01186,False
Linsitinib,KU-55933,SIDM01186,False
OSI-027,Paclitaxel,SIDM00971,False
OSI-027,SB216763,SIDM00893,False
Taselisib,Vorinostat,SIDM00885,False
Lapatinib,Tozasertib,SIDM00882,False
Sapitinib,ZM447439,SIDM00630,False
Trametinib,Tozasertib,SIDM00877,False
OSI-027,SB216763,SIDM01056,False
MK-2206,SCH772984,SIDM00097,False
Crizotinib,Ribociclib,SIDM00933,False
Crizotinib,Alisertib,SIDM01002,False
Taselisib,Lapatinib,SIDM00898,False
PD173074,GSK269962A,SIDM01042,False
Linsitinib,SB216763,SIDM00920,False
PD173074,Taselisib,SIDM00872,False
Navitoclax,Paclitaxel,SIDM00628,False
Pictilisib,GSK269962A,SIDM00097,False
PD173074,Alisertib,SIDM01002,False
Vorinostat,SCH772984,SIDM00878,False
OSI-027,Vorinostat,SIDM01056,False
Taselisib,NU7441,SIDM00898,False
Lapatinib,PD173074,SIDM00529,False
Crizotinib,MK-2206,SIDM00971,False
Sapitinib,Alisertib,SIDM00882,False
Palbociclib,SB216763,SIDM00631,False
Crizotinib,KU-55933,SIDM00884,False
Lapatinib,Doramapimod,SIDM00528,False
Linsitinib,Vorinostat,SIDM00898,False
Navitoclax,NU7441,SIDM01002,False
Pictilisib,Venetoclax,SIDM00893,False
OSI-027,PF-4708671,SIDM00629,False
Lapatinib,Linsitinib,SIDM00866,False
Navitoclax,Taselisib,SIDM00933,False
PD173074,Lapatinib,SIDM00633,False
Axitinib,Alisertib,SIDM00630,False
MK-2206,Ribociclib,SIDM00628,False
Crizotinib,KU-55933,SIDM00332,False
MK-2206,Axitinib,SIDM00633,False
Axitinib,MK-2206,SIDM00630,False
Sapitinib,GSK269962A,SIDM00675,False
Trametinib,AZD6482,SIDM00122,False
Trametinib,Alisertib,SIDM00940,False
MK-2206,Trametinib,SIDM01001,False
Axitinib,Pictilisib,SIDM00332,False
MK-2206,Tozasertib,SIDM00866,False
MK-2206,Lapatinib,SIDM00933,False
Sapitinib,Pictilisib,SIDM00971,False
Lapatinib,Ribociclib,SIDM00884,False
Taselisib,Axitinib,SIDM00241,False
OSI-027,Alisertib,SIDM00528,False
Crizotinib,Venetoclax,SIDM00893,False
Vorinostat,Palbociclib,SIDM00272,False
OSI-027,Sorafenib,SIDM01001,False
OSI-027,Paclitaxel,SIDM00241,False
Crizotinib,Lapatinib,SIDM00633,False
Axitinib,Uprosertib,SIDM00629,False
Crizotinib,KU-55933,SIDM00633,False
Linsitinib,Venetoclax,SIDM00772,False
PD173074,Linsitinib,SIDM00892,False
Vorinostat,Axitinib,SIDM00874,False
MK-2206,Crizotinib,SIDM00885,False
Pictilisib,Paclitaxel,SIDM01042,False
Linsitinib,Alisertib,SIDM00630,False
Axitinib,Navitoclax,SIDM00272,False
Trametinib,Alisertib,SIDM00633,False
Axitinib,Pictilisib,SIDM01037,False
PD173074,Alpelisib,SIDM00884,False
PD173074,GSK269962A,SIDM00332,False
Taselisib,Doramapimod,SIDM00884,False
Linsitinib,PF-4708671,SIDM00938,False
Vorinostat,ZM447439,SIDM00148,False
Lapatinib,NU7441,SIDM00528,False
PD173074,PF-4708671,SIDM00241,False
Axitinib,MK-2206,SIDM00884,False
MK-2206,Doramapimod,SIDM00879,False
Navitoclax,Venetoclax,SIDM00881,False
OSI-027,Axitinib,SIDM00675,False
Navitoclax,Crizotinib,SIDM00892,False
Linsitinib,PD173074,SIDM00920,False
Crizotinib,OSI-027,SIDM00675,False
Lapatinib,Axitinib,SIDM01001,False
Crizotinib,Navitoclax,SIDM00629,False
Trametinib,SCH772984,SIDM00892,False
Axitinib,Vorinostat,SIDM00097,False
OSI-027,Linsitinib,SIDM00774,False
Taselisib,Palbociclib,SIDM00122,False
Palbociclib,Paclitaxel,SIDM00673,False
OSI-027,Alisertib,SIDM00928,False
Linsitinib,Pictilisib,SIDM00529,False
Taselisib,Vorinostat,SIDM01037,False
Navitoclax,Trametinib,SIDM00122,False
Navitoclax,Pictilisib,SIDM00884,False
Crizotinib,Axitinib,SIDM01186,False
Crizotinib,Navitoclax,SIDM01187,False
Palbociclib,Pictilisib,SIDM00878,False
Linsitinib,Vorinostat,SIDM00097,False
Lapatinib,NU7441,SIDM00879,False
Pictilisib,Linsitinib,SIDM00097,False
Crizotinib,NU7441,SIDM01001,False
Lapatinib,Crizotinib,SIDM00562,False
Lapatinib,MK-2206,SIDM00963,False
OSI-027,NU7441,SIDM00879,False
Lapatinib,Axitinib,SIDM01187,False
Trametinib,Pictilisib,SIDM00940,False
Lapatinib,Venetoclax,SIDM00954,False
Trametinib,Palbociclib,SIDM01037,False
Pictilisib,Doramapimod,SIDM01001,False
Pictilisib,Axitinib,SIDM00772,False
Vorinostat,Axitinib,SIDM00898,False
Vorinostat,Axitinib,SIDM00673,False
Lapatinib,Crizotinib,SIDM00893,False
Lapatinib,Uprosertib,SIDM00933,False
Pictilisib,Venetoclax,SIDM00272,False
Palbociclib,Lapatinib,SIDM00774,False
Pictilisib,KU-55933,SIDM01001,False
Navitoclax,Lapatinib,SIDM00772,False
Taselisib,Axitinib,SIDM00885,False
Lapatinib,Ribociclib,SIDM00135,False
Vorinostat,Nilotinib,SIDM00529,False
MK-2206,Paclitaxel,SIDM00963,False
Axitinib,Linsitinib,SIDM00938,False
OSI-027,KU-55933,SIDM01056,False
Axitinib,Venetoclax,SIDM00938,False
Crizotinib,Vorinostat,SIDM00882,False
Sapitinib,Alisertib,SIDM00148,False
MK-2206,Linsitinib,SIDM00241,False
OSI-027,Vorinostat,SIDM00892,False
Trametinib,PF-4708671,SIDM00892,False
Navitoclax,Linsitinib,SIDM00874,False
Sapitinib,Ribociclib,SIDM00772,False
PD173074,Alpelisib,SIDM00881,False
Crizotinib,OSI-027,SIDM00879,False
MK-2206,NU7441,SIDM00940,False
Palbociclib,Afatinib,SIDM00885,False
Lapatinib,Alisertib,SIDM00122,False
Sapitinib,Tozasertib,SIDM01042,False
Palbociclib,Lapatinib,SIDM00562,False
Vorinostat,Venetoclax,SIDM00954,False
Vorinostat,Nilotinib,SIDM00272,False
Trametinib,Pictilisib,SIDM00875,False
Pictilisib,Axitinib,SIDM01002,False
Linsitinib,Palbociclib,SIDM00878,False
Sapitinib,KU-55933,SIDM00332,False
Sapitinib,Trametinib,SIDM00877,False
PD173074,Vorinostat,SIDM01062,False
Navitoclax,NU7441,SIDM00122,False
Vorinostat,GSK269962A,SIDM00675,False
Trametinib,SCH772984,SIDM00148,False
Axitinib,MK-2206,SIDM00146,False
Axitinib,Ribociclib,SIDM00893,False
Trametinib,Pictilisib,SIDM00885,False
MK-2206,Nilotinib,SIDM00878,False
Taselisib,Doramapimod,SIDM00675,False
Sapitinib,Sorafenib,SIDM00893,False
OSI-027,Sorafenib,SIDM00892,False
PD173074,Taselisib,SIDM00628,False
Lapatinib,Sapitinib,SIDM00954,False
Pictilisib,Trametinib,SIDM01037,False
PD173074,Sorafenib,SIDM01186,False
Navitoclax,Linsitinib,SIDM00097,False
Taselisib,NU7441,SIDM00772,False
OSI-027,Ribociclib,SIDM00920,False
Crizotinib,Uprosertib,SIDM00673,False
Lapatinib,Nilotinib,SIDM00928,False
Vorinostat,MK-2206,SIDM00630,False
MK-2206,Nilotinib,SIDM00884,False
Axitinib,Palbociclib,SIDM00893,False
Taselisib,GSK269962A,SIDM00885,False
MK-2206,Crizotinib,SIDM00882,False
Linsitinib,SCH772984,SIDM00884,False
Navitoclax,Tozasertib,SIDM01002,False
OSI-027,Sapitinib,SIDM00529,False
Vorinostat,ZM447439,SIDM00241,False
PD173074,Palbociclib,SIDM00878,False
Vorinostat,Navitoclax,SIDM01002,False
PD173074,Sapitinib,SIDM00630,False
Linsitinib,Taselisib,SIDM00938,False
Trametinib,Alisertib,SIDM00122,False
Crizotinib,Venetoclax,SIDM00881,False
MK-2206,Axitinib,SIDM00332,False
Axitinib,Doramapimod,SIDM00898,False
Vorinostat,SCH772984,SIDM01002,False
Palbociclib,Linsitinib,SIDM00675,False
Crizotinib,Sorafenib,SIDM00528,False
PD173074,Taselisib,SIDM00332,False
OSI-027,Linsitinib,SIDM00892,False
Palbociclib,SCH772984,SIDM00562,False
PD173074,Alpelisib,SIDM00633,False
MK-2206,Linsitinib,SIDM00097,False
PD173074,SB216763,SIDM00675,False
Navitoclax,GSK269962A,SIDM00874,False
Axitinib,MK-2206,SIDM00122,False
Trametinib,Alisertib,SIDM00882,False
Lapatinib,Trametinib,SIDM01187,False
Linsitinib,Vorinostat,SIDM01056,False
Vorinostat,Sorafenib,SIDM00885,False
Lapatinib,Venetoclax,SIDM00866,False
PD173074,Afatinib,SIDM01056,False
Linsitinib,Sorafenib,SIDM00562,False
Trametinib,Axitinib,SIDM00528,False
Lapatinib,Venetoclax,SIDM01002,False
Axitinib,Venetoclax,SIDM01056,False
Axitinib,Crizotinib,SIDM00954,False
Vorinostat,ZM447439,SIDM00135,False
Crizotinib,PF-4708671,SIDM00629,False
Crizotinib,PF-4708671,SIDM00885,False
Lapatinib,Pictilisib,SIDM00877,False
Pictilisib,Nilotinib,SIDM00893,False
Sapitinib,Pictilisib,SIDM00928,False
PD173074,Navitoclax,SIDM00633,False
Trametinib,ZM447439,SIDM00872,False
Linsitinib,Lapatinib,SIDM00774,False
Sapitinib,Taselisib,SIDM00629,False
Crizotinib,Paclitaxel,SIDM01002,False
Crizotinib,GSK269962A,SIDM00675,False
Pictilisib,Uprosertib,SIDM01001,False
OSI-027,Axitinib,SIDM00882,False
MK-2206,Linsitinib,SIDM01001,False
Vorinostat,Alisertib,SIDM01037,False
Trametinib,Vorinostat,SIDM00774,False
Vorinostat,Sorafenib,SIDM00874,False
OSI-027,Venetoclax,SIDM00885,False
MK-2206,Afatinib,SIDM00272,False
PD173074,Alpelisib,SIDM00954,False
Trametinib,Venetoclax,SIDM00122,False
Navitoclax,Axitinib,SIDM01186,False
Sapitinib,PD173074,SIDM00963,False
PD173074,Palbociclib,SIDM01056,False
Palbociclib,Axitinib,SIDM00882,False
OSI-027,KU-55933,SIDM00772,False
Vorinostat,Trametinib,SIDM01037,False
Axitinib,NU7441,SIDM00629,False
Navitoclax,Alisertib,SIDM00971,False
Taselisib,Doramapimod,SIDM00971,False
Lapatinib,OSI-027,SIDM00877,False
Crizotinib,Uprosertib,SIDM00884,False
MK-2206,Taselisib,SIDM00675,False
Linsitinib,Lapatinib,SIDM01186,False
Crizotinib,Venetoclax,SIDM00122,False
Trametinib,Sapitinib,SIDM00893,False
Axitinib,Lapatinib,SIDM00272,False
Pictilisib,Uprosertib,SIDM00878,False
Sapitinib,Linsitinib,SIDM00272,False
Crizotinib,Tozasertib,SIDM00875,False
Crizotinib,AZD6482,SIDM00933,False
Crizotinib,Pictilisib,SIDM00892,False
Crizotinib,Lapatinib,SIDM00529,False
Trametinib,Ribociclib,SIDM00938,False
Pictilisib,Palbociclib,SIDM00874,False
Pictilisib,Linsitinib,SIDM00628,False
PD173074,Doramapimod,SIDM00874,False
Lapatinib,Crizotinib,SIDM00630,False
Navitoclax,Taselisib,SIDM00954,False
Crizotinib,Afatinib,SIDM01037,False
Navitoclax,AZD6482,SIDM00529,False
Navitoclax,KU-55933,SIDM00675,False
Trametinib,Lapatinib,SIDM00877,False
MK-2206,Tozasertib,SIDM00241,False
Linsitinib,Sapitinib,SIDM00630,False
Vorinostat,Lapatinib,SIDM00884,False
MK-2206,Nilotinib,SIDM00097,False
PD173074,Sapitinib,SIDM01002,False
Vorinostat,Alisertib,SIDM00629,False
Vorinostat,Palbociclib,SIDM00135,False
Palbociclib,MK-2206,SIDM00272,False
PD173074,Tozasertib,SIDM00938,False
Axitinib,SCH772984,SIDM00882,False
OSI-027,KU-55933,SIDM00884,False
Trametinib,Taselisib,SIDM00774,False
Axitinib,GSK269962A,SIDM00146,False
MK-2206,AZD6482,SIDM00938,False
Navitoclax,GSK269962A,SIDM00562,False
MK-2206,Trametinib,SIDM00146,False
Axitinib,MK-2206,SIDM00870,False
OSI-027,Trametinib,SIDM00866,False
PD173074,Venetoclax,SIDM01062,False
OSI-027,Paclitaxel,SIDM00629,False
Palbociclib,Sapitinib,SIDM00892,False
PD173074,Axitinib,SIDM00630,False
Sapitinib,AZD6482,SIDM00928,False
Axitinib,ZM447439,SIDM00877,False
Palbociclib,SCH772984,SIDM00963,False
Trametinib,Crizotinib,SIDM00954,False
Lapatinib,Venetoclax,SIDM00146,False
Linsitinib,Pictilisib,SIDM01002,False
OSI-027,SB216763,SIDM00528,False
Palbociclib,AZD6482,SIDM00874,False
Linsitinib,SCH772984,SIDM00878,False
Sapitinib,Venetoclax,SIDM00562,False
OSI-027,Sapitinib,SIDM00772,False
MK-2206,Sapitinib,SIDM00562,False
Pictilisib,Navitoclax,SIDM00940,False
MK-2206,Taselisib,SIDM01186,False
Taselisib,PF-4708671,SIDM00628,False
Taselisib,MK-2206,SIDM00628,False
Linsitinib,Taselisib,SIDM01186,False
Crizotinib,PD173074,SIDM01186,False
Crizotinib,Lapatinib,SIDM00630,False
Vorinostat,MK-2206,SIDM00148,False
Taselisib,AZD6482,SIDM00529,False
MK-2206,Navitoclax,SIDM00866,False
Lapatinib,Sapitinib,SIDM00884,False
Palbociclib,GSK269962A,SIDM00877,False
Linsitinib,GSK269962A,SIDM00938,False
Palbociclib,SB216763,SIDM00882,False
Trametinib,NU7441,SIDM00872,False
Sapitinib,MK-2206,SIDM00882,False
Linsitinib,Pictilisib,SIDM00528,False
PD173074,Trametinib,SIDM01037,False
Pictilisib,Lapatinib,SIDM00874,False
Trametinib,Alisertib,SIDM00272,False
OSI-027,Vorinostat,SIDM00920,False
Pictilisib,Trametinib,SIDM00872,False
Pictilisib,Doramapimod,SIDM00933,False
Crizotinib,Taselisib,SIDM00893,False
Axitinib,Taselisib,SIDM00872,False
Sapitinib,Palbociclib,SIDM01037,False
Palbociclib,PD173074,SIDM01002,False
Vorinostat,Nilotinib,SIDM00898,False
Navitoclax,GSK269962A,SIDM00885,False
Lapatinib,Trametinib,SIDM00631,False
OSI-027,Navitoclax,SIDM00963,False
PD173074,Tozasertib,SIDM01186,False
Sapitinib,Linsitinib,SIDM00938,False
Crizotinib,AZD6482,SIDM00938,False
Trametinib,Venetoclax,SIDM00528,False
Trametinib,MK-2206,SIDM00097,False
PD173074,Navitoclax,SIDM00892,False
Navitoclax,KU-55933,SIDM00146,False
Axitinib,SB216763,SIDM00878,False
Taselisib,PF-4708671,SIDM01056,False
Linsitinib,Venetoclax,SIDM00633,False
Axitinib,OSI-027,SIDM01001,False
Lapatinib,Venetoclax,SIDM00878,False
Crizotinib,Alpelisib,SIDM00241,False
Crizotinib,Taselisib,SIDM00866,False
Axitinib,Tozasertib,SIDM00878,False
Palbociclib,Axitinib,SIDM00630,False
OSI-027,KU-55933,SIDM01037,False
Linsitinib,Sapitinib,SIDM00097,False
Palbociclib,Crizotinib,SIDM01001,False
Trametinib,PD173074,SIDM00878,False
OSI-027,ZM447439,SIDM00675,False
Sapitinib,Tozasertib,SIDM00529,False
Taselisib,Alisertib,SIDM00875,False
Sapitinib,Linsitinib,SIDM01056,False
Navitoclax,Crizotinib,SIDM00332,False
Vorinostat,Alpelisib,SIDM00938,False
Taselisib,SCH772984,SIDM00892,False
Palbociclib,GSK269962A,SIDM00882,False
Linsitinib,Lapatinib,SIDM00920,False
Sapitinib,ZM447439,SIDM00135,False
Lapatinib,Venetoclax,SIDM00875,False
Taselisib,Venetoclax,SIDM01002,False
Axitinib,Pictilisib,SIDM00628,False
Sapitinib,KU-55933,SIDM00898,False
Taselisib,Sorafenib,SIDM00877,False
Linsitinib,KU-55933,SIDM00920,False
Trametinib,Axitinib,SIDM00879,False
Trametinib,Vorinostat,SIDM00241,False
Crizotinib,Axitinib,SIDM00963,False
Linsitinib,Doramapimod,SIDM00562,False
Trametinib,Afatinib,SIDM00892,False
OSI-027,PD173074,SIDM00928,False
Crizotinib,GSK269962A,SIDM01001,False
Lapatinib,Alisertib,SIDM00954,False
PD173074,Vorinostat,SIDM00146,False
Sapitinib,Ribociclib,SIDM00875,False
Axitinib,Trametinib,SIDM00772,False
Trametinib,AZD6482,SIDM00963,False
OSI-027,Linsitinib,SIDM01187,False
Lapatinib,Axitinib,SIDM00241,False
Lapatinib,MK-2206,SIDM00629,False
Taselisib,Trametinib,SIDM00920,False
Navitoclax,PD173074,SIDM00148,False
Vorinostat,GSK269962A,SIDM00878,False
Pictilisib,NU7441,SIDM00954,False
Taselisib,AZD6482,SIDM01001,False
Axitinib,MK-2206,SIDM01186,False
Pictilisib,GSK269962A,SIDM00272,False
Crizotinib,Alisertib,SIDM00892,False
Linsitinib,Lapatinib,SIDM00630,False
Taselisib,Afatinib,SIDM00272,False
Crizotinib,Uprosertib,SIDM00928,False
Navitoclax,Venetoclax,SIDM00629,False
Linsitinib,KU-55933,SIDM00146,False
Crizotinib,Ribociclib,SIDM00332,False
Taselisib,Axitinib,SIDM00631,False
MK-2206,Vorinostat,SIDM00892,False
Trametinib,Navitoclax,SIDM01056,False
Vorinostat,MK-2206,SIDM00774,False
Taselisib,Linsitinib,SIDM00892,False
Linsitinib,Crizotinib,SIDM00938,False
Axitinib,MK-2206,SIDM00898,False
PD173074,Sapitinib,SIDM01186,False
Linsitinib,Uprosertib,SIDM00933,False
MK-2206,NU7441,SIDM00241,False
OSI-027,Lapatinib,SIDM00097,False
Linsitinib,Tozasertib,SIDM00629,False
MK-2206,OSI-027,SIDM00122,False
Pictilisib,SB216763,SIDM00920,False
Trametinib,Paclitaxel,SIDM00881,False
Taselisib,Palbociclib,SIDM00673,False
Axitinib,MK-2206,SIDM01002,False
Taselisib,KU-55933,SIDM00529,False
Pictilisib,SCH772984,SIDM00135,False
Navitoclax,Doramapimod,SIDM00874,False
Pictilisib,Trametinib,SIDM00893,False
OSI-027,Paclitaxel,SIDM00772,False
Sapitinib,NU7441,SIDM00892,False
Trametinib,Palbociclib,SIDM00875,False
Crizotinib,Sorafenib,SIDM01062,False
Taselisib,Venetoclax,SIDM00633,False
MK-2206,SCH772984,SIDM00884,False
Vorinostat,SCH772984,SIDM00675,False
Crizotinib,ZM447439,SIDM00928,False
OSI-027,Linsitinib,SIDM00938,False
Crizotinib,Navitoclax,SIDM00885,False
PD173074,Paclitaxel,SIDM00971,False
PD173074,KU-55933,SIDM00884,False
MK-2206,SB216763,SIDM00562,False
Palbociclib,Linsitinib,SIDM00893,False
Pictilisib,Doramapimod,SIDM01186,False
Vorinostat,OSI-027,SIDM00881,False
Vorinostat,Sapitinib,SIDM00562,False
Pictilisib,Vorinostat,SIDM00241,False
MK-2206,Taselisib,SIDM00892,False
Palbociclib,Venetoclax,SIDM00882,False
Crizotinib,Paclitaxel,SIDM00135,False
Axitinib,Alisertib,SIDM00135,False
Pictilisib,PF-4708671,SIDM00272,False
Palbociclib,Taselisib,SIDM00963,False
Trametinib,Afatinib,SIDM00881,False
Palbociclib,Sorafenib,SIDM01001,False
Vorinostat,Palbociclib,SIDM00892,False
MK-2206,Pictilisib,SIDM00893,False
Trametinib,Afatinib,SIDM00954,False
Axitinib,MK-2206,SIDM00673,False
Palbociclib,Lapatinib,SIDM00892,False
Pictilisib,Palbociclib,SIDM00135,False
Axitinib,ZM447439,SIDM01002,False
Crizotinib,KU-55933,SIDM00882,False
Crizotinib,SB216763,SIDM00938,False
Taselisib,Sorafenib,SIDM00940,False
Sapitinib,MK-2206,SIDM00933,False
Linsitinib,Axitinib,SIDM00885,False
Linsitinib,Navitoclax,SIDM01037,False
Crizotinib,NU7441,SIDM00963,False
Axitinib,MK-2206,SIDM00938,False
OSI-027,Navitoclax,SIDM01001,False
Vorinostat,GSK269962A,SIDM00772,False
PD173074,NU7441,SIDM00628,False
MK-2206,Tozasertib,SIDM00933,False
Crizotinib,Sorafenib,SIDM00879,False
Palbociclib,PF-4708671,SIDM00874,False
OSI-027,AZD6482,SIDM00630,False
Lapatinib,AZD6482,SIDM00629,False
PD173074,MK-2206,SIDM00528,False
Palbociclib,Alisertib,SIDM01042,False
Trametinib,Tozasertib,SIDM01037,False
Navitoclax,Ribociclib,SIDM00866,False
Navitoclax,SB216763,SIDM00954,False
MK-2206,Paclitaxel,SIDM00631,False
Axitinib,Nilotinib,SIDM00629,False
Navitoclax,Sapitinib,SIDM00146,False
Lapatinib,AZD6482,SIDM00928,False
Crizotinib,Palbociclib,SIDM00562,False
Navitoclax,Venetoclax,SIDM00875,False
Taselisib,Venetoclax,SIDM00122,False
